CODIGO,CLAVE,DIRECCION,CMUN,DESCR,UTM_X,UTM_Y,BUSCA,DS_ABREV,DS_LARGO,ETIQUETA,URL,MUNICIPIO,CD_VIAL
28000029,CEIPS,"Calle Víctor Hurtado, s/n",002,San Blas,458854,4487835,"Colegio Infantil, Primaria y Secundaria CEIPS San Blas. Calle Víctor Hurtado, s/n. Ajalvir",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS San Blas,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000029,Ajalvir,002C0001
28000042,CEIP,"Calle Río Alagón, 14",004,El Álamo,416061,4453715,"Colegio Infantil y Primaria CEIP El Álamo. Calle Río Alagón, 14. Álamo (El)",CP INF-PRI,Colegio Infantil y Primaria,CEIP El Álamo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000042,Álamo (El),00400323
28000054,CEIP,"Calle San Ignacio de Loyola, 13",005,Antonio de Nebrija,468386,4482313,"Colegio Infantil y Primaria CEIP Antonio de Nebrija. Calle San Ignacio de Loyola, 13. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Antonio de Nebrija,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000054,Alcalá de Henares,005A0665
28000066,CEIP,"Calle San Juan, 2",005,Cardenal Cisneros,468658,4481259,"Colegio Infantil y Primaria CEIP Cardenal Cisneros. Calle San Juan, 2. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Cardenal Cisneros,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000066,Alcalá de Henares,005A0669
28000078,CEIP,"Calle Giner de los Ríos, 5",005,Cervantes,469552,4481496,"Colegio Infantil y Primaria CEIP Cervantes. Calle Giner de los Ríos, 5. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Cervantes,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000078,Alcalá de Henares,005A0300
28000081,CEIP,"Calle Infantado, 2",005,Daoiz y Velarde,468826,4481956,"Colegio Infantil y Primaria CEIP Daoiz y Velarde. Calle Infantado, 2. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Daoiz y Velarde,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000081,Alcalá de Henares,005A0339
28037892,CEPA,"Calle San Vidal, 6",005,Don Juan I,468252,4480451,"Centro Educación de Personas Adultas CEPA Don Juan I. Calle San Vidal, 6. Alcalá de Henares",CEPA,Centro Educación de Personas Adultas,CEPA Don Juan I,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28037892,Alcalá de Henares,005A0680
28000315,CEIP,"Calle Ronda Fiscal, 44",005,Emperador Fernando,468369,4480180,"Colegio Infantil y Primaria CEIP Emperador Fernando. Calle Ronda Fiscal, 44. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Emperador Fernando,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000315,Alcalá de Henares,005A0340
28000364,IES,"Calle Valladolid, 1",005,Complutense,470510,4481599,"Instituto de Educación Secundaria IES Complutense. Calle Valladolid, 1. Alcalá de Henares",IES,Instituto de Educación Secundaria,IES Complutense,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000364,Alcalá de Henares,005A0764
28000376,CEIP,"Calle Ávila, s/n c/v Calle Zaragoza",005,Ntra. Sra. del Val,470983,4481842,"Colegio Infantil y Primaria CEIP Ntra. Sra. del Val. Calle Ávila, s/n c/v Calle Zaragoza. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ntra. Sra. del Val,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000376,Alcalá de Henares,005A0073
28000388,CEIP,"Calle Pedro Sarmiento de Gamboa, 9-11",005,Doctora de Alcalá,469503,4482277,"Colegio Infantil y Primaria CEIP Doctora de Alcalá. Calle Pedro Sarmiento de Gamboa, 9-11. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Doctora de Alcalá,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000388,Alcalá de Henares,005A0550
28000467,IES,"Calle Vitoria, 3",005,Alonso de Avellaneda,471020,4482290,"Instituto de Educación Secundaria IES Alonso de Avellaneda. Calle Vitoria, 3. Alcalá de Henares",IES,Instituto de Educación Secundaria,IES Alonso de Avellaneda,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000467,Alcalá de Henares,005A0792
28000522,IES,"Calle Alalpardo, s/n",005,Antonio Machado,468653,4482385,"Instituto de Educación Secundaria IES Antonio Machado. Calle Alalpardo, s/n. Alcalá de Henares",IES,Instituto de Educación Secundaria,IES Antonio Machado,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000522,Alcalá de Henares,005A0029
28000558,CEIP,"Calle San Vidal, 4",005,Infanta Catalina,468209,4480496,"Colegio Infantil y Primaria CEIP Infanta Catalina. Calle San Vidal, 4. Alcalá de Henares",CP INF-PRI,Colegio Infantil y Primaria,CEIP Infanta Catalina,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000558,Alcalá de Henares,005A0680
28000595,CEIP,"Calle Marqués de La Valdavia, 91",006,Federico García Lorca,445032,4488555,"Colegio Infantil y Primaria CEIP Federico García Lorca. Calle Marqués de La Valdavia, 91. Alcobendas",CP INF-PRI,Colegio Infantil y Primaria,CEIP Federico García Lorca,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000595,Alcobendas,006A0199
28000601,CEIP,"Calle Miraflores, 59",006,Antonio Machado,445886,4488610,"Colegio Infantil y Primaria CEIP Antonio Machado. Calle Miraflores, 59. Alcobendas",CP INF-PRI,Colegio Infantil y Primaria,CEIP Antonio Machado,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000601,Alcobendas,006A0212
28000753,IES,"Ctra de Barajas, 1,2",006,Francisco Giner de los Ríos,447565,4487417,"Instituto de Educación Secundaria IES Francisco Giner de los Ríos. Ctra de Barajas, 1,2. Alcobendas",IES,Instituto de Educación Secundaria,IES Francisco Giner de los Ríos,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000753,Alcobendas,006A0171
28000765,CEIP,"Avda Valdelaparra, 92",006,Daoiz y Velarde,444022,4488355,"Colegio Infantil y Primaria CEIP Daoiz y Velarde. Avda Valdelaparra, 92. Alcobendas",CP INF-PRI,Colegio Infantil y Primaria,CEIP Daoiz y Velarde,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000765,Alcobendas,006A0318
28000856,CEIP,"Avda Oeste, 2-C",007,Carmen Conde,429174,4466121,"Colegio Infantil y Primaria CEIP Carmen Conde. Avda Oeste, 2-C. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Carmen Conde,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28000856,Alcorcón,007A0016
28001137,CEIP,"Avda Alcalde José Aranda, 45-A",007,Daniel Martín,430417,4466549,"Colegio Infantil y Primaria CEIP Daniel Martín. Avda Alcalde José Aranda, 45-A. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Daniel Martín,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001137,Alcorcón,00702361
28001149,CEIP,"Calle Olímpica Conchita Puig, 2",007,Párroco D. Victoriano,430409,4466209,"Colegio Infantil y Primaria CEIP Párroco D. Victoriano. Calle Olímpica Conchita Puig, 2. Alcorcón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Párroco D. Victoriano,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001149,Alcorcón,00700129
28001241,CEIP,"Calle Navayuncosa, 22",008,Ntra. Sra. de Fátima,398058,4464440,"Colegio Infantil y Primaria CEIP Ntra. Sra. de Fátima. Calle Navayuncosa, 22. Aldea del Fresno",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ntra. Sra. de Fátima,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001241,Aldea del Fresno,008A0050
28001277,CEIP,"Calle Retamar, 10",009,Obispo Moscoso,457953,4494426,"Colegio Infantil y Primaria CEIP Obispo Moscoso. Calle Retamar, 10. Algete",CP INF-PRI,Colegio Infantil y Primaria,CEIP Obispo Moscoso,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001277,Algete,00900710
28001289,CEIP,"Calle Santa Quiteria, 45",010,Santa Quiteria,413796,4500974,"Colegio Infantil y Primaria CEIP Santa Quiteria. Calle Santa Quiteria, 45. Alpedrete",CP INF-PRI,Colegio Infantil y Primaria,CEIP Santa Quiteria,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001289,Alpedrete,010A0218
28001371,CEIP,"Avda Plaza de Toros, 32",013,San José de Calasanz,448999,4430989,"Colegio Infantil y Primaria CEIP San José de Calasanz. Avda Plaza de Toros, 32. Aranjuez",CP INF-PRI,Colegio Infantil y Primaria,CEIP San José de Calasanz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001371,Aranjuez,013A0203
28001551,CEIP,"Calle Príncipe, 38",013,Vicente Aleixandre,448854,4431855,"Colegio Infantil y Primaria CEIP Vicente Aleixandre. Calle Príncipe, 38. Aranjuez",CP INF-PRI,Colegio Infantil y Primaria,CEIP Vicente Aleixandre,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001551,Aranjuez,013A0210
28001617,CEIP,"Calle Cuarteles, 51",013,San Isidro,449462,4431552,"Colegio Infantil y Primaria CEIP San Isidro. Calle Cuarteles, 51. Aranjuez",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Isidro,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001617,Aranjuez,013A0208
28001629,IES,"Calle Valeras, 22",013,Domenico Scarlatti,447937,4431163,"Instituto de Educación Secundaria IES Domenico Scarlatti. Calle Valeras, 22. Aranjuez",IES,Instituto de Educación Secundaria,IES Domenico Scarlatti,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001629,Aranjuez,013A0132
28001642,CEE,"Calle Zorzales, 11",013,Príncipe de Asturias,447881,4431228,"Centro de Educación Especial CEE Príncipe de Asturias. Calle Zorzales, 11. Aranjuez",CP EE,Centro de Educación Especial,CEE Príncipe de Asturias,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001642,Aranjuez,013A0303
28001678,IES,"Calle Mar Adriático, 2",903,Jorge Manrique,440430,4493677,"Instituto de Educación Secundaria IES Jorge Manrique. Calle Mar Adriático, 2. Tres Cantos",IES,Instituto de Educación Secundaria,IES Jorge Manrique,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001678,Tres Cantos,90300239
28001681,CEIP,"Calle Leonor de Cortinas, 2",014,Ntra. Sra. de la Milagrosa,462133,4461177,"Colegio Infantil y Primaria CEIP Ntra. Sra. de la Milagrosa. Calle Leonor de Cortinas, 2. Arganda del Rey",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ntra. Sra. de la Milagrosa,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001681,Arganda del Rey,014A0219
28001769,IES,"Avda Instituto, 125",014,El Carrascal,462460,4460031,"Instituto de Educación Secundaria IES El Carrascal. Avda Instituto, 125. Arganda del Rey",IES,Instituto de Educación Secundaria,IES El Carrascal,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001769,Arganda del Rey,014A0190
28001770,CEIP,"Calle Isaac Peral, 20",014,San Juan Bautista,462729,4460784,"Colegio Infantil y Primaria CEIP San Juan Bautista. Calle Isaac Peral, 20. Arganda del Rey",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Juan Bautista,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001770,Arganda del Rey,014A0192
28001794,CEIP,"Calle Serranillos, 6",015,El Torreón,421877,4457850,"Colegio Infantil y Primaria CEIP El Torreón. Calle Serranillos, 6. Arroyomolinos",CP INF-PRI,Colegio Infantil y Primaria,CEIP El Torreón,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001794,Arroyomolinos,015A0055
28001812,CEIPS,"Paseo de San Sebastián, 21",018,Juan Ramón Jiménez,416322,4507454,"Colegio Infantil, Primaria y Secundaria CEIPS Juan Ramón Jiménez. Paseo de San Sebastián, 21. Becerril de la Sierra",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS Juan Ramón Jiménez,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001812,Becerril de la Sierra,01800519
28001824,CEIP,"Calle Tomás Díaz Vázquez, 8",019,Belmonte de Tajo,471487,4442669,"Colegio Infantil y Primaria CEIP Belmonte de Tajo. Calle Tomás Díaz Vázquez, 8. Belmonte de Tajo",CP INF-PRI,Colegio Infantil y Primaria,CEIP Belmonte de Tajo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001824,Belmonte de Tajo,01900131
28001848,CEIPS,"Calle José Antonio, 48",022,Príncipe Don Felipe,425441,4473347,"Colegio Infantil, Primaria y Secundaria CEIPS Príncipe Don Felipe. Calle José Antonio, 48. Boadilla del Monte",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS Príncipe Don Felipe,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001848,Boadilla del Monte,022A0070
28082307,IES,"Ctra de Cerceda a Manzanares, 10",023,El Boalo,423816,4507414,"Instituto de Educación Secundaria IES El Boalo. Ctra de Cerceda a Manzanares, 10. Boalo (El)",IES,Instituto de Educación Secundaria,IES El Boalo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28082307,Boalo (El),02300177
28001940,CEIP,"Calle Escorial, 32",026,Batalla de Brunete,415050,4473340,"Colegio Infantil y Primaria CEIP Batalla de Brunete. Calle Escorial, 32. Brunete",CP INF-PRI,Colegio Infantil y Primaria,CEIP Batalla de Brunete,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001940,Brunete,026A0038
28001952,CEIP,"Calle Peñalta, s/n",027,Peñalta,446170,4538091,"Colegio Infantil y Primaria CEIP Peñalta. Calle Peñalta, s/n. Buitrago del Lozoya",CP INF-PRI-SEC,Colegio Infantil y Primaria,CEIP Peñalta,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001952,Buitrago del Lozoya,027A0071
28001991,CEIP,"Ctra de Valdemanco, 9 (Calle Canencia, 2)",028,Montelindo,440782,4523529,"Colegio Infantil y Primaria CEIP Montelindo. Ctra de Valdemanco, 9 (Calle Canencia, 2). Bustarviejo",CP INF-PRI,Colegio Infantil y Primaria,CEIP Montelindo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28001991,Bustarviejo,02800204
28002014,CEIP,"Calle Colegios, 28",030,Pico de la Miel,448690,4524769,"Colegio Infantil y Primaria CEIP Pico de la Miel. Calle Colegios, 28. Cabrera (La)",CP INF-PRI,Colegio Infantil y Primaria,CEIP Pico de la Miel,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002014,Cabrera (La),03000131
28002026,CEIPS,"Calle Carretera Rozas, 20",031,Eugenio Muro,376777,4462335,"Colegio Infantil, Primaria y Secundaria CEIPS Eugenio Muro. Calle Carretera Rozas, 20. Cadalso de los Vidrios",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS Eugenio Muro,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002026,Cadalso de los Vidrios,03100251
28002038,CEIPS,"Calle Huerta, 2",032,Federico García Lorca,468258,4488524,"Colegio Infantil, Primaria y Secundaria CEIPS Federico García Lorca. Calle Huerta, 2. Camarma de Esteruelas",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS Federico García Lorca,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002038,Camarma de Esteruelas,03200271
28002041,CEIP,"Paseo Pozuelo, 31",033,Miguel Delibes,468397,4465657,"Colegio Infantil y Primaria CEIP Miguel Delibes. Paseo Pozuelo, 31. Campo Real",CP INF-PRI,Colegio Infantil y Primaria,CEIP Miguel Delibes,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002041,Campo Real,03300247
28002099,CEIP,"Avda Fernández Turbica, 2",036,Tomé y Orgaz,429658,4446952,"Colegio Infantil y Primaria CEIP Tomé y Orgaz. Avda Fernández Turbica, 2. Casarrubuelos",CP INF-PRI,Colegio Infantil y Primaria,CEIP Tomé y Orgaz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002099,Casarrubuelos,03600251
28002105,CEIPS,"Calle Ronda del Sur, 71",037,Suárez Somonte,375195,4457842,"Colegio Infantil, Primaria y Secundaria CEIPS Suárez Somonte. Calle Ronda del Sur, 71. Cenicientos",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS Suárez Somonte,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002105,Cenicientos,03700050
28002129,CEIP,"Avda Blanca Fernández Ochoa, 5",038,Vía Romana,411461,4510510,"Colegio Infantil y Primaria CEIP Vía Romana. Avda Blanca Fernández Ochoa, 5. Cercedilla",CP INF-PRI,Colegio Infantil y Primaria,CEIP Vía Romana,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002129,Cercedilla,03800595
28002166,CEIP,"Calle Fernández Vitorio, 12",040,Ventura Rodríguez,446562,4445308,"Colegio Infantil y Primaria CEIP Ventura Rodríguez. Calle Fernández Vitorio, 12. Ciempozuelos",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ventura Rodríguez,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002166,Ciempozuelos,040A0065
28002181,IES,"Calle San Francisco, 1",040,Juan Carlos I,447036,4444962,"Instituto de Educación Secundaria IES Juan Carlos I. Calle San Francisco, 1. Ciempozuelos",IES,Instituto de Educación Secundaria,IES Juan Carlos I,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002181,Ciempozuelos,040A0153
28002191,CEIP,"Calle Jardines, 10",040,Virgen del Consuelo,447146,4445312,"Colegio Infantil y Primaria CEIP Virgen del Consuelo. Calle Jardines, 10. Ciempozuelos",CP INF-PRI,Colegio Infantil y Primaria,CEIP Virgen del Consuelo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002191,Ciempozuelos,040A0083
28002211,CEIPS,"Calle Fuente, 19",041,Villa de Cobeña,457150,4491136,"Colegio Infantil, Primaria y Secundaria CEIPS Villa de Cobeña. Calle Fuente, 19. Cobeña",CP INF-PRI-SEC,"Colegio Infantil, Primaria y Secundaria",CEIPS Villa de Cobeña,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002211,Cobeña,04100180
28002245,CEIP,"Calle Madrid, 28",043,Apis Aurelia,466595,4440444,"Colegio Infantil y Primaria CEIP Apis Aurelia. Calle Madrid, 28. Colmenar de Oreja",CP INF-PRI,Colegio Infantil y Primaria,CEIP Apis Aurelia,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002245,Colmenar de Oreja,043A0149
28002269,CEIP,"Calle Madrid, s/n c/v Calle Seis de Diciembre, 1",044,Seis de Diciembre,414106,4490109,"Colegio Infantil y Primaria CEIP Seis de Diciembre. Calle Madrid, s/n c/v Calle Seis de Diciembre, 1. Colmenarejo",CP INF-PRI,Colegio Infantil y Primaria,CEIP Seis de Diciembre,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002269,Colmenarejo,04400359
28002270,CEIP,"Calle Amargura, 20",045,Soledad Sainz,435433,4501234,"Colegio Infantil y Primaria CEIP Soledad Sainz. Calle Amargura, 20. Colmenar Viejo",CP INF-PRI,Colegio Infantil y Primaria,CEIP Soledad Sainz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002270,Colmenar Viejo,045A0016
28002282,CEIP,"Avda Libertad, 3",045,Virgen de los Remedios,435134,4501532,"Colegio Infantil y Primaria CEIP Virgen de los Remedios. Avda Libertad, 3. Colmenar Viejo",CP INF-PRI,Colegio Infantil y Primaria,CEIP Virgen de los Remedios,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002282,Colmenar Viejo,045A0230
28002312,IES,"Calle Isla del Rey, 5",045,Marqués de Santillana,434845,4502352,"Instituto de Educación Secundaria IES Marqués de Santillana. Calle Isla del Rey, 5. Colmenar Viejo",IES,Instituto de Educación Secundaria,IES Marqués de Santillana,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002312,Colmenar Viejo,045A0203
28002361,CEIP,"Calle Goya, 5",046,Virgen de la Paz,412838,4505337,"Colegio Infantil y Primaria CEIP Virgen de la Paz. Calle Goya, 5. Collado Mediano",CP INF-PRI,Colegio Infantil y Primaria,CEIP Virgen de la Paz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002361,Collado Mediano,046A0078
28002385,CEIP,"Calle El Almiar, 35",047,Cañada Real,414382,4498973,"Colegio Infantil y Primaria CEIP Cañada Real. Calle El Almiar, 35. Collado Villalba",CP INF-PRI,Colegio Infantil y Primaria,CEIP Cañada Real,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002385,Collado Villalba,04701866
28002403,CEIP,"Calle Ruiz de Alarcón, 8",047,Miguel Delibes,415408,4497792,"Colegio Infantil y Primaria CEIP Miguel Delibes. Calle Ruiz de Alarcón, 8. Collado Villalba",CP INF-PRI,Colegio Infantil y Primaria,CEIP Miguel Delibes,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002403,Collado Villalba,047A0213
28002415,IES,"Calle Matalpino, 22",047,Jaime Ferrán,415226,4499106,"Instituto de Educación Secundaria IES Jaime Ferrán. Calle Matalpino, 22. Collado Villalba",IES,Instituto de Educación Secundaria,IES Jaime Ferrán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002415,Collado Villalba,04701931
28002464,CEIP,"Calle Iglesia, 13",049,San Pablo,451771,4475359,"Colegio Infantil y Primaria CEIP San Pablo. Calle Iglesia, 13. Coslada",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Pablo,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002464,Coslada,049A0134
28002543,CEIP,"Avda San Pablo, 29",049,San Esteban,454878,4476444,"Colegio Infantil y Primaria CEIP San Esteban. Avda San Pablo, 29. Coslada",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Esteban,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002543,Coslada,049A0246
28002580,IES,"Avda José Gárate, 17",049,Miguel Catalán,454063,4475870,"Instituto de Educación Secundaria IES Miguel Catalán. Avda José Gárate, 17. Coslada",IES,Instituto de Educación Secundaria,IES Miguel Catalán,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002580,Coslada,049A0152
28002609,CEIP,"Calle Francisco de Quevedo, 1",050,Ntra. Sra. de La Soledad,429273,4449564,"Colegio Infantil y Primaria CEIP Ntra. Sra. de La Soledad. Calle Francisco de Quevedo, 1. Cubas de la Sagra",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ntra. Sra. de La Soledad,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002609,Cubas de la Sagra,05000231
28002646,CEIP,"Calle Sociedad de Cosecheros, 2",052,Hermanos Ortiz de Zárate,464322,4443101,"Colegio Infantil y Primaria CEIP Hermanos Ortiz de Zárate. Calle Sociedad de Cosecheros, 2. Chinchón",CP INF-PRI,Colegio Infantil y Primaria,CEIP Hermanos Ortiz de Zárate,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002646,Chinchón,05210009
28002671,CEIP,"Cmno del Fresno de Torote, s/n",053,Ángel Berzal Fernández,461590,4488912,"Colegio Infantil y Primaria CEIP Ángel Berzal Fernández. Cmno del Fresno de Torote, s/n. Daganzo de Arriba",CP INF-PRI,Colegio Infantil y Primaria,CEIP Ángel Berzal Fernández,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002671,Daganzo de Arriba,05300163
28002695,CEIP,"Calle Alfonso XIII, 5",054,Felipe II,404880,4492808,"Colegio Infantil y Primaria CEIP Felipe II. Calle Alfonso XIII, 5. Escorial (El)",CP PRI,Colegio Infantil y Primaria,CEIP Felipe II,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002695,Escorial (El),05400008
28002713,EEI,"Calle Padre Villacastín, s/n",054,Padre Gerardo Gil,404658,4493202,"Escuela de Educación Infantil EEI Padre Gerardo Gil. Calle Padre Villacastín, s/n. Escorial (El)",EEI,Escuela de Educación Infantil,EEI Padre Gerardo Gil,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002713,Escorial (El),05400109
28002737,CEIP,"Calle Prado, 2",055,Carlos Ruiz,490840,4448100,"Colegio Infantil y Primaria CEIP Carlos Ruiz. Calle Prado, 2. Estremera",CP INF-PRI,Colegio Infantil y Primaria,CEIP Carlos Ruiz,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002737,Estremera,055A0084
28002804,CEIP,"Calle Ángeles, 13",058,San Esteban,432929,4459865,"Colegio Infantil y Primaria CEIP San Esteban. Calle Ángeles, 13. Fuenlabrada",CP INF-PRI,Colegio Infantil y Primaria,CEIP San Esteban,https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28002804,Fuenlabrada,058A0031
