id_education;cycle;year;total
28010965;total;2021-2022;184
28010965;total;2022-2023;202
28010965;total;2023-2024;217
28010965;total;2024-2025;216
28010965;infantil_ii_ciclo;2020-2021;33
28010965;infantil_ii_ciclo;2021-2022;43
28010965;infantil_ii_ciclo;2022-2023;60
28010965;infantil_ii_ciclo;2023-2024;62
28010965;infantil_ii_ciclo;2024-2025;62
28010965;primaria;2020-2021;141
28010965;primaria;2021-2022;141
28010965;primaria;2022-2023;142
28010965;primaria;2023-2024;155
28010965;primaria;2024-2025;154
28028222;total;2020-2021;434
28028222;total;2021-2022;422
28028222;total;2022-2023;422
28028222;total;2023-2024;418
28028222;total;2024-2025;422
28028222;infantil_ii_ciclo;2020-2021;126
28028222;infantil_ii_ciclo;2021-2022;125
28028222;infantil_ii_ciclo;2022-2023;121
28028222;infantil_ii_ciclo;2023-2024;128
28028222;infantil_ii_ciclo;2024-2025;120
28028222;primaria;2020-2021;308
28028222;primaria;2021-2022;297
28028222;primaria;2022-2023;301
28028222;primaria;2023-2024;290
28028222;primaria;2024-2025;302
28004904;total;2020-2021;531
28004904;total;2021-2022;500
28004904;total;2022-2023;513
28004904;total;2023-2024;538
28004904;total;2024-2025;525
28004904;infantil_ii_ciclo;2020-2021;117
28004904;infantil_ii_ciclo;2021-2022;113
28004904;infantil_ii_ciclo;2022-2023;111
28004904;infantil_ii_ciclo;2023-2024;125
28004904;infantil_ii_ciclo;2024-2025;122
28004904;primaria;2020-2021;414
28004904;primaria;2021-2022;387
28004904;primaria;2022-2023;402
28004904;primaria;2023-2024;413
28004904;primaria;2024-2025;403
28002385;total;2020-2021;245
28002385;total;2021-2022;230
28002385;total;2022-2023;240
28002385;total;2023-2024;243
28002385;total;2024-2025;240
28002385;infantil_ii_ciclo;2020-2021;61
28002385;infantil_ii_ciclo;2021-2022;59
28002385;infantil_ii_ciclo;2022-2023;65
28002385;infantil_ii_ciclo;2023-2024;64
28002385;infantil_ii_ciclo;2024-2025;66
28002385;primaria;2020-2021;184
28002385;primaria;2021-2022;171
28002385;primaria;2022-2023;175
28002385;primaria;2023-2024;179
28002385;primaria;2024-2025;174
28024356;total;2020-2021;181
28024356;total;2021-2022;153
28024356;total;2022-2023;158
28024356;total;2023-2024;156
28024356;total;2024-2025;153
28024356;infantil_ii_ciclo;2020-2021;44
28024356;infantil_ii_ciclo;2021-2022;39
28024356;infantil_ii_ciclo;2022-2023;41
28024356;infantil_ii_ciclo;2023-2024;43
28024356;infantil_ii_ciclo;2024-2025;52
28024356;primaria;2020-2021;137
28024356;primaria;2021-2022;114
28024356;primaria;2022-2023;117
28024356;primaria;2023-2024;113
28024356;primaria;2024-2025;101
28010795;total;2020-2021;502
28010795;total;2021-2022;519
28010795;total;2022-2023;516
28010795;total;2023-2024;546
28010795;total;2024-2025;532
28010795;infantil_ii_ciclo;2020-2021;192
28010795;infantil_ii_ciclo;2021-2022;181
28010795;infantil_ii_ciclo;2022-2023;159
28010795;infantil_ii_ciclo;2023-2024;163
28010795;infantil_ii_ciclo;2024-2025;136
28010795;primaria;2020-2021;310
28010795;primaria;2021-2022;338
28010795;primaria;2022-2023;357
28010795;primaria;2023-2024;383
28010795;primaria;2024-2025;396
28043454;total;2020-2021;74
28043454;total;2021-2022;76
28043454;total;2022-2023;75
28043454;total;2023-2024;73
28043454;total;2024-2025;70
28043454;infantil_i_ciclo;2020-2021;74
28043454;infantil_i_ciclo;2021-2022;76
28043454;infantil_i_ciclo;2022-2023;75
28043454;infantil_i_ciclo;2023-2024;73
28043454;infantil_i_ciclo;2024-2025;70
28045025;total;2020-2021;830
28045025;total;2021-2022;886
28045025;total;2022-2023;914
28045025;total;2023-2024;967
28045025;total;2024-2025;993
28045025;eso;2020-2021;507
28045025;eso;2021-2022;540
28045025;eso;2022-2023;574
28045025;eso;2023-2024;608
28045025;eso;2024-2025;601
28045025;bachillerato;2020-2021;151
28045025;bachillerato;2021-2022;139
28045025;bachillerato;2022-2023;111
28045025;bachillerato;2023-2024;119
28045025;bachillerato;2024-2025;129
28045025;fp_gm;2020-2021;43
28045025;fp_gm;2021-2022;79
28045025;fp_gm;2022-2023;83
28045025;fp_gm;2023-2024;81
28045025;fp_gm;2024-2025;89
28045025;fp_gs;2020-2021;63
28045025;fp_gs;2021-2022;65
28045025;fp_gs;2022-2023;80
28045025;fp_gs;2023-2024;100
28045025;fp_gs;2024-2025;110
28045025;fpb;2020-2021;66
28045025;fpb;2021-2022;63
28045025;fpb;2022-2023;66
28045025;fpb;2023-2024;59
28045025;fpb;2024-2025;64
28023388;total;2020-2021;518
28023388;total;2021-2022;577
28023388;total;2022-2023;605
28023388;total;2023-2024;610
28023388;total;2024-2025;615
28023388;infantil_ii_ciclo;2020-2021;134
28023388;infantil_ii_ciclo;2021-2022;134
28023388;infantil_ii_ciclo;2022-2023;122
28023388;infantil_ii_ciclo;2023-2024;115
28023388;infantil_ii_ciclo;2024-2025;109
28023388;primaria;2020-2021;273
28023388;primaria;2021-2022;278
28023388;primaria;2022-2023;291
28023388;primaria;2023-2024;306
28023388;primaria;2024-2025;295
28023388;eso;2020-2021;111
28023388;eso;2021-2022;165
28023388;eso;2022-2023;192
28023388;eso;2023-2024;189
28023388;eso;2024-2025;211
28026596;total;2020-2021;672
28026596;total;2021-2022;674
28026596;total;2022-2023;656
28026596;total;2023-2024;645
28026596;total;2024-2025;634
28026596;infantil_ii_ciclo;2020-2021;221
28026596;infantil_ii_ciclo;2021-2022;225
28026596;infantil_ii_ciclo;2022-2023;209
28026596;infantil_ii_ciclo;2023-2024;195
28026596;infantil_ii_ciclo;2024-2025;182
28026596;primaria;2020-2021;451
28026596;primaria;2021-2022;449
28026596;primaria;2022-2023;447
28026596;primaria;2023-2024;450
28026596;primaria;2024-2025;452
28033825;total;2020-2021;318
28033825;total;2021-2022;297
28033825;total;2022-2023;288
28033825;total;2023-2024;272
28033825;total;2024-2025;268
28033825;infantil_ii_ciclo;2020-2021;74
28033825;infantil_ii_ciclo;2021-2022;74
28033825;infantil_ii_ciclo;2022-2023;87
28033825;infantil_ii_ciclo;2023-2024;99
28033825;infantil_ii_ciclo;2024-2025;112
28033825;primaria;2020-2021;244
28033825;primaria;2021-2022;223
28033825;primaria;2022-2023;201
28033825;primaria;2023-2024;173
28033825;primaria;2024-2025;156
28046935;total;2020-2021;113
28046935;total;2021-2022;117
28046935;total;2022-2023;114
28046935;total;2023-2024;115
28046935;total;2024-2025;116
28046935;infantil_i_ciclo;2020-2021;113
28046935;infantil_i_ciclo;2021-2022;117
28046935;infantil_i_ciclo;2022-2023;114
28046935;infantil_i_ciclo;2023-2024;115
28046935;infantil_i_ciclo;2024-2025;116
28049390;total;2020-2021;250
28049390;total;2021-2022;212
28049390;total;2022-2023;210
28049390;total;2023-2024;192
28049390;total;2024-2025;188
28049390;infantil_ii_ciclo;2020-2021;54
28049390;infantil_ii_ciclo;2021-2022;42
28049390;infantil_ii_ciclo;2022-2023;52
28049390;infantil_ii_ciclo;2023-2024;46
28049390;infantil_ii_ciclo;2024-2025;42
28049390;primaria;2020-2021;196
28049390;primaria;2021-2022;170
28049390;primaria;2022-2023;158
28049390;primaria;2023-2024;146
28049390;primaria;2024-2025;146
28005830;total;2020-2021;170
28005830;total;2021-2022;160
28005830;total;2022-2023;165
28005830;total;2023-2024;162
28005830;total;2024-2025;167
28005830;infantil_ii_ciclo;2020-2021;45
28005830;infantil_ii_ciclo;2021-2022;37
28005830;infantil_ii_ciclo;2022-2023;38
28005830;infantil_ii_ciclo;2023-2024;33
28005830;infantil_ii_ciclo;2024-2025;46
28005830;primaria;2020-2021;125
28005830;primaria;2021-2022;123
28005830;primaria;2022-2023;127
28005830;primaria;2023-2024;129
28005830;primaria;2024-2025;121
28026031;total;2020-2021;796
28026031;total;2021-2022;756
28026031;total;2022-2023;744
28026031;total;2023-2024;765
28026031;total;2024-2025;743
28026031;eso;2020-2021;523
28026031;eso;2021-2022;494
28026031;eso;2022-2023;481
28026031;eso;2023-2024;521
28026031;eso;2024-2025;513
28026031;bachillerato;2020-2021;164
28026031;bachillerato;2021-2022;154
28026031;bachillerato;2022-2023;159
28026031;bachillerato;2023-2024;151
28026031;bachillerato;2024-2025;135
28026031;fp_gm;2020-2021;41
28026031;fp_gm;2021-2022;44
28026031;fp_gm;2022-2023;48
28026031;fp_gm;2023-2024;39
28026031;fp_gm;2024-2025;38
28026031;fp_gs;2020-2021;68
28026031;fp_gs;2021-2022;64
28026031;fp_gs;2022-2023;56
28026031;fp_gs;2023-2024;54
28026031;fp_gs;2024-2025;57
28070263;total;2020-2021;190
28070263;total;2021-2022;191
28070263;total;2022-2023;189
28070263;total;2023-2024;185
28070263;total;2024-2025;188
28070263;infantil_i_ciclo;2020-2021;190
28070263;infantil_i_ciclo;2021-2022;191
28070263;infantil_i_ciclo;2022-2023;189
28070263;infantil_i_ciclo;2023-2024;185
28070263;infantil_i_ciclo;2024-2025;188
28062667;total;2020-2021;14
28062667;total;2021-2022;17
28062667;total;2022-2023;17
28062667;total;2023-2024;12
28062667;total;2024-2025;13
28062667;infantil_i_ciclo;2020-2021;14
28062667;infantil_i_ciclo;2021-2022;17
28062667;infantil_i_ciclo;2022-2023;17
28062667;infantil_i_ciclo;2023-2024;12
28062667;infantil_i_ciclo;2024-2025;13
28071814;total;2020-2021;829
28071814;total;2021-2022;848
28071814;total;2022-2023;819
28071814;total;2023-2024;803
28071814;total;2024-2025;807
28071814;infantil_ii_ciclo;2020-2021;299
28071814;infantil_ii_ciclo;2021-2022;293
28071814;infantil_ii_ciclo;2022-2023;273
28071814;infantil_ii_ciclo;2023-2024;241
28071814;infantil_ii_ciclo;2024-2025;212
28071814;primaria;2020-2021;530
28071814;primaria;2021-2022;555
28071814;primaria;2022-2023;546
28071814;primaria;2023-2024;562
28071814;primaria;2024-2025;595
28030848;total;2020-2021;206
28030848;total;2021-2022;197
28030848;total;2022-2023;199
28030848;total;2023-2024;240
28030848;total;2024-2025;396
28030848;infantil_i_ciclo;2020-2021;0
28030848;infantil_i_ciclo;2021-2022;0
28030848;infantil_i_ciclo;2022-2023;0
28030848;infantil_i_ciclo;2023-2024;37
28030848;infantil_i_ciclo;2024-2025;199
28030848;infantil_ii_ciclo;2020-2021;68
28030848;infantil_ii_ciclo;2021-2022;55
28030848;infantil_ii_ciclo;2022-2023;53
28030848;infantil_ii_ciclo;2023-2024;51
28030848;infantil_ii_ciclo;2024-2025;56
28030848;primaria;2020-2021;138
28030848;primaria;2021-2022;142
28030848;primaria;2022-2023;146
28030848;primaria;2023-2024;152
28030848;primaria;2024-2025;141
28000753;total;2020-2021;837
28000753;total;2021-2022;849
28000753;total;2022-2023;990
28000753;total;2023-2024;967
28000753;total;2024-2025;991
28000753;eso;2020-2021;515
28000753;eso;2021-2022;482
28000753;eso;2022-2023;584
28000753;eso;2023-2024;617
28000753;eso;2024-2025;635
28000753;bachillerato;2020-2021;322
28000753;bachillerato;2021-2022;367
28000753;bachillerato;2022-2023;396
28000753;bachillerato;2023-2024;331
28000753;bachillerato;2024-2025;326
28000753;fpb;2020-2021;0
28000753;fpb;2021-2022;0
28000753;fpb;2022-2023;10
28000753;fpb;2023-2024;19
28000753;fpb;2024-2025;30
28039840;total;2020-2021;667
28039840;total;2021-2022;603
28039840;total;2022-2023;660
28039840;total;2023-2024;615
28039840;total;2024-2025;588
28039840;eso;2020-2021;443
28039840;eso;2021-2022;427
28039840;eso;2022-2023;441
28039840;eso;2023-2024;416
28039840;eso;2024-2025;399
28039840;bachillerato;2020-2021;224
28039840;bachillerato;2021-2022;176
28039840;bachillerato;2022-2023;219
28039840;bachillerato;2023-2024;199
28039840;bachillerato;2024-2025;189
28049419;total;2020-2021;443
28049419;total;2021-2022;444
28049419;total;2022-2023;422
28049419;total;2023-2024;413
28049419;total;2024-2025;394
28049419;infantil_ii_ciclo;2020-2021;147
28049419;infantil_ii_ciclo;2021-2022;148
28049419;infantil_ii_ciclo;2022-2023;134
28049419;infantil_ii_ciclo;2023-2024;122
28049419;infantil_ii_ciclo;2024-2025;109
28049419;primaria;2020-2021;296
28049419;primaria;2021-2022;296
28049419;primaria;2022-2023;288
28049419;primaria;2023-2024;291
28049419;primaria;2024-2025;285
28075492;total;2020-2021;777
28075492;total;2021-2022;845
28075492;total;2022-2023;938
28075492;total;2023-2024;962
28075492;total;2024-2025;931
28075492;eso;2020-2021;673
28075492;eso;2021-2022;716
28075492;eso;2022-2023;774
28075492;eso;2023-2024;747
28075492;eso;2024-2025;671
28075492;bachillerato;2020-2021;104
28075492;bachillerato;2021-2022;129
28075492;bachillerato;2022-2023;164
28075492;bachillerato;2023-2024;215
28075492;bachillerato;2024-2025;260
28068372;total;2020-2021;116
28068372;total;2021-2022;131
28068372;total;2022-2023;133
28068372;total;2023-2024;133
28068372;total;2024-2025;146
28068372;infantil_i_ciclo;2020-2021;116
28068372;infantil_i_ciclo;2021-2022;131
28068372;infantil_i_ciclo;2022-2023;133
28068372;infantil_i_ciclo;2023-2024;133
28068372;infantil_i_ciclo;2024-2025;146
28043685;total;2020-2021;80
28043685;total;2021-2022;91
28043685;total;2022-2023;80
28043685;total;2023-2024;80
28043685;total;2024-2025;80
28043685;infantil_i_ciclo;2020-2021;80
28043685;infantil_i_ciclo;2021-2022;91
28043685;infantil_i_ciclo;2022-2023;80
28043685;infantil_i_ciclo;2023-2024;80
28043685;infantil_i_ciclo;2024-2025;80
28030125;total;2020-2021;30
28030125;total;2021-2022;34
28030125;total;2022-2023;29
28030125;total;2023-2024;31
28030125;total;2024-2025;40
28030125;fpb;2020-2021;30
28030125;fpb;2021-2022;34
28030125;fpb;2022-2023;29
28030125;fpb;2023-2024;31
28030125;fpb;2024-2025;40
28037892;total;2022-2023;19
28037892;total;2023-2024;31
28037892;total;2024-2025;44
28037892;fpb;2022-2023;19
28037892;fpb;2023-2024;31
28037892;fpb;2024-2025;44
28073008;total;2020-2021;557
28073008;total;2021-2022;544
28073008;total;2022-2023;521
28073008;total;2023-2024;488
28073008;total;2024-2025;455
28073008;infantil_ii_ciclo;2020-2021;174
28073008;infantil_ii_ciclo;2021-2022;162
28073008;infantil_ii_ciclo;2022-2023;111
28073008;infantil_ii_ciclo;2023-2024;97
28073008;infantil_ii_ciclo;2024-2025;87
28073008;primaria;2020-2021;383
28073008;primaria;2021-2022;382
28073008;primaria;2022-2023;410
28073008;primaria;2023-2024;391
28073008;primaria;2024-2025;368
28074773;total;2020-2021;13
28074773;total;2021-2022;28
28074773;total;2022-2023;27
28074773;total;2023-2024;29
28074773;total;2024-2025;21
28074773;infantil_i_ciclo;2020-2021;13
28074773;infantil_i_ciclo;2021-2022;28
28074773;infantil_i_ciclo;2022-2023;27
28074773;infantil_i_ciclo;2023-2024;29
28074773;infantil_i_ciclo;2024-2025;21
28072302;total;2020-2021;92
28072302;total;2021-2022;117
28072302;total;2022-2023;101
28072302;total;2023-2024;111
28072302;total;2024-2025;128
28072302;infantil_i_ciclo;2020-2021;92
28072302;infantil_i_ciclo;2021-2022;117
28072302;infantil_i_ciclo;2022-2023;101
28072302;infantil_i_ciclo;2023-2024;111
28072302;infantil_i_ciclo;2024-2025;128
28047150;total;2020-2021;20
28047150;total;2021-2022;29
28047150;total;2022-2023;15
28047150;total;2023-2024;14
28047150;total;2024-2025;17
28047150;infantil_i_ciclo;2020-2021;20
28047150;infantil_i_ciclo;2021-2022;29
28047150;infantil_i_ciclo;2022-2023;15
28047150;infantil_i_ciclo;2023-2024;14
28047150;infantil_i_ciclo;2024-2025;17
28042000;total;2020-2021;738
28042000;total;2021-2022;745
28042000;total;2022-2023;735
28042000;total;2023-2024;714
28042000;total;2024-2025;738
28042000;eso;2020-2021;479
28042000;eso;2021-2022;483
28042000;eso;2022-2023;483
28042000;eso;2023-2024;498
28042000;eso;2024-2025;489
28042000;bachillerato;2020-2021;259
28042000;bachillerato;2021-2022;262
28042000;bachillerato;2022-2023;252
28042000;bachillerato;2023-2024;216
28042000;bachillerato;2024-2025;249
28010746;total;2020-2021;677
28010746;total;2021-2022;652
28010746;total;2022-2023;653
28010746;total;2023-2024;646
28010746;total;2024-2025;649
28010746;infantil_ii_ciclo;2020-2021;221
28010746;infantil_ii_ciclo;2021-2022;214
28010746;infantil_ii_ciclo;2022-2023;216
28010746;infantil_ii_ciclo;2023-2024;205
28010746;infantil_ii_ciclo;2024-2025;197
28010746;primaria;2020-2021;456
28010746;primaria;2021-2022;438
28010746;primaria;2022-2023;437
28010746;primaria;2023-2024;441
28010746;primaria;2024-2025;452
28063970;total;2020-2021;473
28063970;total;2021-2022;464
28063970;total;2022-2023;425
28063970;total;2023-2024;426
28063970;total;2024-2025;412
28063970;infantil_i_ciclo;2020-2021;0
28063970;infantil_i_ciclo;2021-2022;0
28063970;infantil_i_ciclo;2022-2023;0
28063970;infantil_i_ciclo;2023-2024;39
28063970;infantil_i_ciclo;2024-2025;35
28063970;infantil_ii_ciclo;2020-2021;136
28063970;infantil_ii_ciclo;2021-2022;137
28063970;infantil_ii_ciclo;2022-2023;99
28063970;infantil_ii_ciclo;2023-2024;94
28063970;infantil_ii_ciclo;2024-2025;91
28063970;primaria;2020-2021;337
28063970;primaria;2021-2022;327
28063970;primaria;2022-2023;326
28063970;primaria;2023-2024;293
28063970;primaria;2024-2025;286
28040830;total;2020-2021;291
28040830;total;2021-2022;269
28040830;total;2022-2023;265
28040830;total;2023-2024;276
28040830;total;2024-2025;244
28040830;infantil_ii_ciclo;2020-2021;76
28040830;infantil_ii_ciclo;2021-2022;72
28040830;infantil_ii_ciclo;2022-2023;84
28040830;infantil_ii_ciclo;2023-2024;82
28040830;infantil_ii_ciclo;2024-2025;78
28040830;primaria;2020-2021;215
28040830;primaria;2021-2022;197
28040830;primaria;2022-2023;181
28040830;primaria;2023-2024;194
28040830;primaria;2024-2025;166
28028568;total;2020-2021;480
28028568;total;2021-2022;561
28028568;total;2022-2023;632
28028568;total;2023-2024;650
28028568;total;2024-2025;661
28028568;eso;2020-2021;403
28028568;eso;2021-2022;472
28028568;eso;2022-2023;519
28028568;eso;2023-2024;509
28028568;eso;2024-2025;515
28028568;bachillerato;2020-2021;77
28028568;bachillerato;2021-2022;89
28028568;bachillerato;2022-2023;113
28028568;bachillerato;2023-2024;141
28028568;bachillerato;2024-2025;146
28058925;total;2020-2021;92
28058925;total;2021-2022;100
28058925;total;2022-2023;101
28058925;total;2023-2024;107
28058925;total;2024-2025;104
28058925;infantil_i_ciclo;2020-2021;92
28058925;infantil_i_ciclo;2021-2022;100
28058925;infantil_i_ciclo;2022-2023;101
28058925;infantil_i_ciclo;2023-2024;107
28058925;infantil_i_ciclo;2024-2025;104
28005571;total;2020-2021;164
28005571;total;2021-2022;168
28005571;total;2022-2023;174
28005571;total;2023-2024;167
28005571;total;2024-2025;162
28005571;infantil_ii_ciclo;2020-2021;58
28005571;infantil_ii_ciclo;2021-2022;50
28005571;infantil_ii_ciclo;2022-2023;50
28005571;infantil_ii_ciclo;2023-2024;51
28005571;infantil_ii_ciclo;2024-2025;44
28005571;primaria;2020-2021;106
28005571;primaria;2021-2022;118
28005571;primaria;2022-2023;124
28005571;primaria;2023-2024;116
28005571;primaria;2024-2025;118
28045633;total;2020-2021;584
28045633;total;2021-2022;632
28045633;total;2022-2023;674
28045633;total;2023-2024;735
28045633;total;2024-2025;779
28045633;eso;2020-2021;198
28045633;eso;2021-2022;197
28045633;eso;2022-2023;255
28045633;eso;2023-2024;267
28045633;eso;2024-2025;256
28045633;bachillerato;2020-2021;77
28045633;bachillerato;2021-2022;65
28045633;bachillerato;2022-2023;58
28045633;bachillerato;2023-2024;63
28045633;bachillerato;2024-2025;93
28045633;fp_gm;2020-2021;111
28045633;fp_gm;2021-2022;133
28045633;fp_gm;2022-2023;123
28045633;fp_gm;2023-2024;162
28045633;fp_gm;2024-2025;165
28045633;fp_gs;2020-2021;172
28045633;fp_gs;2021-2022;193
28045633;fp_gs;2022-2023;191
28045633;fp_gs;2023-2024;186
