id_municipality,municipality_name,total_centers,total_population_0_19,population_0-4,population_5-9,population_10-14,population_15-19,infantil_i_ciclo_capacity,infantil_i_ciclo_plazas_estimadas,infantil_i_ciclo_max_matriculados,infantil_i_ciclo_solicitudes,infantil_i_ciclo_admitidos,infantil_i_ciclo_num_centers,infantil_i_ciclo_centers_names,infantil_ii_ciclo_capacity,infantil_ii_ciclo_plazas_estimadas,infantil_ii_ciclo_max_matriculados,infantil_ii_ciclo_solicitudes,infantil_ii_ciclo_admitidos,infantil_ii_ciclo_num_centers,infantil_ii_ciclo_centers_names,primaria_capacity,primaria_plazas_estimadas,primaria_max_matriculados,primaria_solicitudes,primaria_admitidos,primaria_num_centers,primaria_centers_names,eso_capacity,eso_plazas_estimadas,eso_max_matriculados,eso_solicitudes,eso_admitidos,eso_num_centers,eso_centers_names,infantil_i_ciclo_estimated_need,infantil_i_ciclo_coverage_ratio,infantil_i_ciclo_is_covered,infantil_i_ciclo_deficit,infantil_ii_ciclo_estimated_need,infantil_ii_ciclo_coverage_ratio,infantil_ii_ciclo_is_covered,infantil_ii_ciclo_deficit,primaria_estimated_need,primaria_coverage_ratio,primaria_is_covered,primaria_deficit,eso_estimated_need,eso_coverage_ratio,eso_is_covered,eso_deficit,total_estimated_need,total_capacity,overall_coverage_ratio,cycles_with_need,cycles_covered,coverage_percentage,is_fully_covered,total_deficit,cycles_with_access,access_percentage,access_classification,has_basic_education,has_mandatory_education,missing_cycles
28111,Pezuela de las Torres,4,201,42,58,62,39,31,10.333333333333334,31,26,26,1,Galopines,350,116.66666666666666,350,95,93,3,"Juan de Goyeneche, Gregorio Canella, CRA Amigos de la Paz",798,133.0,798,33,126.33333333333333,3,"Juan de Goyeneche, Gregorio Canella, CRA Amigos de la Paz",211,52.75,211,9,3,1,Juan de Goyeneche,25.2,1.2301587301587302,True,0.0,28.4,12.323943661971832,True,0.0,71.2,11.207865168539325,True,0.0,45.0,4.688888888888889,True,0.0,169.8,1390,8.186101295641931,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28099,Navas del Rey,1,665,149,157,173,186,0,0.0,0,0,0,0,Ninguno,88,29.333333333333332,88,24,24,1,Isabel la Católica,188,31.333333333333332,188,3,31.333333333333332,1,Isabel la Católica,160,40.0,160,5,5,1,Isabel la Católica,89.4,0.0,False,89.4,91.0,0.967032967032967,False,3.0,194.8,0.9650924024640657,False,6.800000000000011,141.0,1.1347517730496455,True,0.0,516.2,436,0.8446338628438589,4,1,25.0,False,80.20000000000005,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28129,San Agustín del Guadalix,6,3406,478,741,1095,1092,206,68.66666666666666,206,245,208,3,"Trinidad Ruiz, La Cigüeña, Los Sueños",342,114.0,342,80,80,2,"Virgen de Navalazarza, Infanta Leónor",923,153.83333333333334,923,17,91.0,2,"Virgen de Navalazarza, Infanta Leónor",608,152.0,608,132,128,1,San Agustín de Guadalix,286.8,0.7182705718270571,False,80.80000000000001,339.4,1.0076605774896878,True,0.0,1030.8,0.8954210322079938,False,107.79999999999995,875.4,0.6945396390221613,False,267.4,2532.4,2079,0.8209603538145632,4,1,25.0,False,453.4000000000001,4,100.0,Acceso Completo,True,True,[]
28038,Cercedilla,3,1367,266,321,382,398,54,18.0,54,57,55,1,Rincón Florido,75,25.0,75,25,24,1,Vía Romana,184,30.666666666666668,184,2,27.0,1,Vía Romana,496,124.0,496,117,117,1,La Dehesilla,159.6,0.33834586466165417,False,105.6,170.60000000000002,0.43962485345838215,False,95.60000000000002,409.6,0.44921875,False,225.60000000000002,308.79999999999995,1.606217616580311,True,0.0,1048.6,809,0.7715048636276941,4,1,25.0,False,239.5999999999999,4,100.0,Acceso Completo,True,True,[]
28050,Cubas de la Sagra,4,1937,294,469,593,581,68,22.666666666666668,68,75,70,1,Sol y Luna,210,70.0,210,50,48,2,"Fuentes Claras, Ntra. Sra. de La Soledad",602,100.33333333333333,602,13,71.33333333333333,2,"Fuentes Claras, Ntra. Sra. de La Soledad",590,147.5,590,155,142,1,Sor Juana de la Cruz,176.4,0.3854875283446712,False,108.4,211.39999999999998,0.9933774834437087,False,1.3999999999999773,612.4,0.9830176355323318,False,10.399999999999977,472.0,1.25,True,0.0,1472.1999999999998,1470,0.9985056378209484,4,1,25.0,False,2.199999999999818,4,100.0,Acceso Completo,True,True,[]
28132,San Martín de la Vega,7,4894,879,1196,1483,1336,150,50.0,150,166,146,2,"San Marcos, Fantasía",532,177.33333333333334,532,129,119,5,"Jorge Guillén, San Marcos, Clara Campoamor, Los Cerros Chicos, General Izquierdo",1234,205.66666666666666,1234,41,160.66666666666669,5,"Jorge Guillén, San Marcos, Clara Campoamor, Los Cerros Chicos, General Izquierdo",723,180.75,723,167,161,1,Anselmo Lorenzo,527.4,0.2844141069397042,False,377.4,590.8,0.9004739336492892,False,58.799999999999955,1550.0,0.7961290322580645,False,316.0,1157.0,0.6248919619706137,False,434.0,3825.2,2639,0.6898985673951689,4,0,0.0,False,1186.1999999999998,4,100.0,Acceso Completo,True,True,[]
28119,Quijorna,4,957,157,219,273,308,0,0.0,0,0,0,0,Ninguno,181,60.33333333333333,181,40,39,2,"Príncipes de Asturias, María Moliner",397,66.16666666666666,397,14,63.33333333333333,2,"Príncipes de Asturias, María Moliner",1065,266.25,1065,206,189,3,"Alfonso Moreno, Las Encinas, María Moliner",94.2,0.0,False,94.2,106.6,1.6979362101313322,True,0.0,284.4,1.3959212376933896,True,0.0,225.4,4.724933451641526,True,0.0,710.6,1643,2.3121305938643397,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28035,Carabaña,3,493,108,122,126,137,40,13.333333333333334,40,46,41,1,Elmer,177,59.0,177,42,42,2,"Santa Lucía, Miguel de Cervantes",365,60.83333333333333,365,2,52.666666666666664,2,"Santa Lucía, Miguel de Cervantes",189,47.25,189,4,4,1,Miguel de Cervantes,64.8,0.617283950617284,False,24.799999999999997,67.6,2.6183431952662723,True,0.0,148.0,2.4662162162162162,True,0.0,103.0,1.8349514563106797,True,0.0,383.4,771,2.0109546165884193,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28088,Montejo de la Sierra,2,47,3,10,12,22,14,4.666666666666667,14,14,14,1,Montejo de la Sierra,92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,1.8,7.777777777777778,True,0.0,3.2,28.75,True,0.0,12.8,16.25,True,0.0,11.600000000000001,8.275862068965516,True,0.0,29.400000000000002,410,13.945578231292515,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28044,Colmenarejo,5,2146,309,460,654,723,160,53.333333333333336,160,161,154,2,"Las Casitas, El Hada Traga Manzanas",270,90.0,270,68,61,2,"Seis de Diciembre, Las Veredas",675,112.5,675,25,93.0,2,"Seis de Diciembre, Las Veredas",444,111.0,444,93,78,1,Gregorio Peces-Barba,185.4,0.8629989212513484,False,25.400000000000006,215.6,1.2523191094619666,True,0.0,629.6,1.0721092757306225,True,0.0,537.0,0.8268156424581006,False,93.0,1567.6,1549,0.9881347282470019,4,2,50.0,False,18.59999999999991,4,100.0,Acceso Completo,True,True,[]
28114,Piñuécar-Gandullas,3,31,7,10,4,10,54,18.0,54,58,55,2,"Buitrago de Lozoya, Montejo de la Sierra",92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,4.2,12.857142857142856,True,0.0,4.8,19.166666666666668,True,0.0,9.6,21.666666666666668,True,0.0,4.4,21.818181818181817,True,0.0,23.0,450,19.565217391304348,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28117,Prádena del Rincón,2,21,2,2,9,8,14,4.666666666666667,14,14,14,1,Montejo de la Sierra,92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,1.2,11.666666666666668,True,0.0,1.2000000000000002,76.66666666666666,True,0.0,5.2,40.0,True,0.0,7.0,13.714285714285714,True,0.0,14.600000000000001,410,28.082191780821915,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28116,Pozuelo del Rey,4,321,65,83,100,73,0,0.0,0,0,0,0,Ninguno,356,118.66666666666666,356,90,84,2,"Miguel Delibes, Ntra. Sra. del Rosario",850,141.66666666666666,850,8,108.33333333333333,2,"Miguel Delibes, Ntra. Sra. del Rosario",799,199.75,799,168,159,2,"Senda Galiana, La Poveda Campo Real",39.0,0.0,False,39.0,42.6,8.356807511737088,True,0.0,106.4,7.988721804511278,True,0.0,74.6,10.710455764075068,True,0.0,262.6,2005,7.635186595582635,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28156,Valdeavero,5,408,83,93,129,103,59,19.666666666666668,59,65,63,2,"Los Duendes, Fresno de Torote",205,68.33333333333334,205,65,65,2,"Ángel Castro, Federico García Lorca",594,99.0,594,11,67.66666666666667,2,"Ángel Castro, Federico García Lorca",894,223.5,894,139,119,2,"Gaspar Sanz, Federico García Lorca",49.8,1.1847389558232932,True,0.0,51.800000000000004,3.9575289575289574,True,0.0,126.0,4.714285714285714,True,0.0,98.0,9.122448979591837,True,0.0,325.6,1752,5.38083538083538,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28034,Canencia,7,53,13,11,13,16,41,13.666666666666668,41,39,35,2,"Lozoya, Bustarviejo",286,95.33333333333334,286,64,64,4,"Peñalta, CRA de Lozoya, Montelindo, Vicente Aleixandre",685,114.16666666666666,685,11,89.33333333333333,4,"Peñalta, CRA de Lozoya, Montelindo, Vicente Aleixandre",837,209.25,837,116,113,3,"Peñalta, De la Cabrera, Vicente Aleixandre",7.8,5.256410256410256,True,0.0,7.4,38.648648648648646,True,0.0,14.0,48.92857142857143,True,0.0,11.0,76.0909090909091,True,0.0,40.2,1849,45.99502487562189,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28076,Lozoya,4,70,13,17,15,25,10,3.3333333333333335,10,12,10,1,Lozoya,213,71.0,213,54,54,3,"Peñalta, CRA de Lozoya, Vicente Aleixandre",512,85.33333333333333,512,9,70.0,3,"Peñalta, CRA de Lozoya, Vicente Aleixandre",294,73.5,294,13,12,2,"Peñalta, Vicente Aleixandre",7.8,1.2820512820512822,True,0.0,8.6,24.767441860465116,True,0.0,19.6,26.122448979591834,True,0.0,14.0,21.0,True,0.0,50.0,1029,20.58,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28059,Fuente el Saz de Jarama,2,1538,284,380,414,460,79,26.333333333333332,79,94,85,1,La Cigüeña,133,44.333333333333336,133,42,42,1,Martína García,319,53.166666666666664,319,9,50.333333333333336,1,Martína García,254,63.5,254,5,1,1,Martína García,170.4,0.4636150234741784,False,91.4,189.6,0.7014767932489452,False,56.599999999999994,469.6,0.6793015332197615,False,150.60000000000002,340.4,0.7461809635722679,False,86.39999999999998,1170.0,785,0.6709401709401709,4,0,0.0,False,385.0,4,100.0,Acceso Completo,True,True,[]
28144,Soto del Real,5,1875,306,432,518,619,202,67.33333333333333,202,198,190,2,"Gloria Fuertes, Rio de Alisos",160,53.33333333333333,160,47,46,2,"Virgen del Rosario, Chozas de la Sierra",415,69.16666666666667,415,23,65.0,2,"Virgen del Rosario, Chozas de la Sierra",646,161.5,646,164,149,1,Sierra de Guadarrama,183.6,1.1002178649237473,True,0.0,208.8,0.7662835249042145,False,48.80000000000001,552.8,0.7507235890014472,False,137.79999999999995,434.6,1.486424298205246,True,0.0,1379.8,1423,1.0313088853457024,4,2,50.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28145,Talamanca de Jarama,1,1049,195,288,304,262,0,0.0,0,0,0,0,Ninguno,166,55.333333333333336,166,41,39,1,Sansueña,358,59.666666666666664,358,6,55.0,1,Sansueña,210,52.5,210,6,3,1,Sansueña,117.0,0.0,False,117.0,135.6,1.224188790560472,True,0.0,352.0,1.0170454545454546,True,0.0,234.8,0.8943781942078364,False,24.80000000000001,839.4000000000001,734,0.8744341196092446,4,2,50.0,False,105.40000000000009,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28010,Alpedrete,8,3394,488,709,997,1200,206,68.66666666666666,206,229,213,3,"Collado Mediano, El Hada Traga Manzanas, El Nogal",406,135.33333333333334,406,90,87,4,"Los Negrales, Santa Quiteria, Clara Campoamor, El Peralejo",961,160.16666666666666,961,29,137.66666666666666,4,"Los Negrales, Santa Quiteria, Clara Campoamor, El Peralejo",515,128.75,515,120,118,1,Alpedrete,292.8,0.703551912568306,False,86.80000000000001,337.0,1.2047477744807122,True,0.0,966.0,0.994824016563147,False,5.0,838.2,0.6144118348842758,False,323.20000000000005,2434.0,2088,0.8578471651602301,4,1,25.0,False,346.0,4,100.0,Acceso Completo,True,True,[]
28147,Titulcia,3,280,48,74,78,80,0,0.0,0,0,0,0,Ninguno,50,16.666666666666668,50,8,8,1,Virgen del Rosario,126,21.0,126,6,18.666666666666664,1,Virgen del Rosario,1262,315.5,1262,315,297,2,"Francisco Umbral, Juan Carlos I",28.8,0.0,False,28.8,34.0,1.4705882352941178,True,0.0,90.4,1.393805309734513,True,0.0,62.8,20.095541401273888,True,0.0,216.0,1438,6.657407407407407,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28167,Velilla de San Antonio,4,3093,624,760,779,930,73,24.333333333333336,73,32,29,2,"Francisco Tomás y Valiente, Arganda del Rey",361,120.33333333333334,361,118,111,2,"Francisco Tomás y Valiente, Valdemera",811,135.16666666666666,811,31,144.66666666666669,2,"Francisco Tomás y Valiente, Valdemera",584,146.0,584,145,145,1,Ana María Matute,374.4,0.19497863247863248,False,301.4,401.6,0.8989043824701195,False,40.60000000000002,919.6,0.8819051761635494,False,108.60000000000002,653.4,0.8937863483318029,False,69.39999999999998,2349.0,1829,0.7786292039165602,4,0,0.0,False,520.0,4,100.0,Acceso Completo,True,True,[]
28085,Miraflores de la Sierra,3,1443,247,332,407,457,144,48.0,144,143,137,2,"Miraflores de la Sierra, Rio de Alisos",100,33.333333333333336,100,28,28,1,Vicente Aleixandre,264,44.0,264,7,33.66666666666667,1,Vicente Aleixandre,198,49.5,198,12,12,1,Vicente Aleixandre,148.2,0.9716599190283401,False,4.199999999999989,165.2,0.6053268765133172,False,65.19999999999999,428.40000000000003,0.6162464985994397,False,164.40000000000003,335.6,0.5899880810488677,False,137.60000000000002,1077.4,706,0.6552812325969927,4,0,0.0,False,371.4000000000001,4,100.0,Acceso Completo,True,True,[]
28019,Belmonte de Tajo,7,384,83,93,113,95,183,61.0,183,179,155,4,"El Arbol, La Colmena, Las Brisas, Valdelaguna",52,17.333333333333332,52,15,15,1,Belmonte de Tajo,94,15.666666666666666,94,3,20.333333333333332,1,Belmonte de Tajo,929,232.25,929,209,206,2,"Villarejo de Salvanés, Carpe Diem Colmenar Oreja",49.8,3.6746987951807233,True,0.0,51.800000000000004,1.0038610038610039,True,0.0,119.60000000000001,0.785953177257525,False,25.60000000000001,86.8,10.702764976958525,True,0.0,308.0,1258,4.084415584415584,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28057,Fresno de Torote,6,616,113,153,178,172,42,14.0,42,44,43,1,Fresno de Torote,385,128.33333333333334,385,118,116,3,"Federico García Lorca, Serracines, Martína García",1002,167.0,1002,23,128.0,3,"Federico García Lorca, Serracines, Martína García",1482,370.5,1482,246,186,4,"Al - Satt, Federico García Lorca, Gustavo Adolfo Bécquer, Martína García",67.8,0.6194690265486726,False,25.799999999999997,75.80000000000001,5.079155672823219,True,0.0,193.60000000000002,5.175619834710743,True,0.0,141.2,10.495750708215299,True,0.0,478.40000000000003,2911,6.084866220735785,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28046,Collado Mediano,3,1596,285,361,449,501,41,13.666666666666666,41,43,43,1,Collado Mediano,84,28.0,84,28,28,1,Virgen de la Paz,254,42.333333333333336,254,5,32.33333333333333,1,Virgen de la Paz,211,52.75,211,46,46,1,Gonzalo Anes,171.0,0.23976608187134502,False,130.0,186.2,0.4511278195488722,False,102.19999999999999,468.4,0.5422715627668659,False,214.39999999999998,369.59999999999997,0.5708874458874459,False,158.59999999999997,1195.1999999999998,590,0.4936412315930389,4,0,0.0,False,605.1999999999998,4,100.0,Acceso Completo,True,True,[]
28112,Pinilla del Valle,5,23,4,2,9,8,31,10.333333333333334,31,31,28,2,"Rascafría, Lozoya",157,52.333333333333336,157,45,45,3,"Enrique de Mesa, CRA de Lozoya, Vicente Aleixandre",384,64.0,384,8,49.333333333333336,3,"Enrique de Mesa, CRA de Lozoya, Vicente Aleixandre",198,49.5,198,12,12,1,Vicente Aleixandre,2.4,12.916666666666668,True,0.0,2.0,78.5,True,0.0,5.2,73.84615384615384,True,0.0,7.0,28.285714285714285,True,0.0,16.6,770,46.3855421686747,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28051,Chapinería,2,642,113,180,182,167,40,13.333333333333334,40,44,38,1,Sol y Luna,81,27.0,81,21,21,1,Santo Ángel de la Guarda,206,34.333333333333336,206,11,31.0,1,Santo Ángel de la Guarda,163,40.75,163,23,23,1,Santo Ángel de la Guarda,67.8,0.5899705014749262,False,27.799999999999997,81.2,0.9975369458128078,False,0.20000000000000284,216.8,0.9501845018450183,False,10.800000000000011,142.6,1.1430575035063113,True,0.0,508.4,490,0.963808025177026,4,1,25.0,False,18.399999999999977,4,100.0,Acceso Completo,True,True,[]
28023,El Boalo,7,2055,302,538,634,581,74,24.666666666666668,74,81,75,1,Becerril de la Sierra Nº 1,390,130.0,390,100,99,4,"Josefina Carabias, María de Maeztu, Juan Ramón Jiménez, CEIP San Sebastián",866,144.33333333333331,866,33,128.66666666666666,4,"Josefina Carabias, María de Maeztu, Juan Ramón Jiménez, CEIP San Sebastián",1330,332.5,1330,165,156,4,"Juan Ramón Jiménez, CEIP San Sebastián, El Boalo, Carmen Martín Gaite",181.2,0.40838852097130246,False,107.19999999999999,228.39999999999998,1.7075306479859897,True,0.0,684.0,1.2660818713450293,True,0.0,496.59999999999997,2.6782118405155058,True,0.0,1590.1999999999998,2660,1.672745566595397,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28138,La Serna del Monte,3,21,6,3,6,6,59,19.666666666666668,59,68,64,2,"Buitrago de Lozoya, Villavieja de Lozoya",92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,3.6,16.38888888888889,True,0.0,3.0,30.666666666666668,True,0.0,4.8,43.333333333333336,True,0.0,4.8,20.0,True,0.0,16.2,455,28.08641975308642,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28101,Olmeda de las Fuentes,2,84,13,25,26,20,11,3.6666666666666665,11,9,9,1,La Encina,134,44.666666666666664,134,33,31,1,Juan de Goyeneche,306,51.0,306,13,47.666666666666664,1,Juan de Goyeneche,211,52.75,211,9,3,1,Juan de Goyeneche,7.8,1.4102564102564104,True,0.0,10.2,13.137254901960786,True,0.0,30.4,10.06578947368421,True,0.0,19.6,10.76530612244898,True,0.0,68.0,662,9.735294117647058,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28177,Villanueva del Pardillo,6,4796,671,948,1416,1761,175,58.333333333333336,175,187,177,2,"Virgen del Soto, Pimpón",298,99.33333333333333,298,74,74,3,"Rayuela, San Lucas, Carpe Diem",779,129.83333333333331,779,17,98.0,3,"Rayuela, San Lucas, Carpe Diem",698,174.5,698,133,127,1,Sapere Aude,402.6,0.43467461500248383,False,227.60000000000002,458.0,0.6506550218340611,False,160.0,1324.8,0.5880132850241546,False,545.8,1201.8,0.580795473456482,False,503.79999999999995,3387.2,1950,0.5756967406707605,4,0,0.0,False,1437.1999999999998,4,100.0,Acceso Completo,True,True,[]
28173,Villamanrique de Tajo,3,133,24,30,37,42,10,3.3333333333333335,10,11,9,1,Villamanrique de Tajo,54,18.0,54,13,13,1,Alarilla,122,20.333333333333332,122,8,25.666666666666668,1,Alarilla,601,150.25,601,134,134,1,Villarejo de Salvanés,14.4,0.6944444444444444,False,4.4,15.6,3.4615384615384617,True,0.0,38.8,3.144329896907217,True,0.0,30.6,19.64052287581699,True,0.0,99.4,787,7.917505030181086,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28126,Robregordo,2,9,1,3,3,2,14,4.666666666666667,14,14,14,1,Montejo de la Sierra,92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,0.6,23.333333333333336,True,0.0,1.0,92.0,True,0.0,3.5999999999999996,57.777777777777786,True,0.0,2.2,43.63636363636363,True,0.0,7.3999999999999995,410,55.40540540540541,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28100,Nuevo Baztán,2,1472,265,348,410,449,33,11.0,33,39,34,1,Nuevo Baztán,134,44.666666666666664,134,33,31,1,Juan de Goyeneche,306,51.0,306,13,47.666666666666664,1,Juan de Goyeneche,211,52.75,211,9,3,1,Juan de Goyeneche,159.0,0.20754716981132076,False,126.0,175.6,0.7630979498861048,False,41.599999999999994,442.4,0.6916817359855335,False,136.39999999999998,335.8,0.6283502084574151,False,124.80000000000001,1112.8,684,0.6146657081236521,4,0,0.0,False,428.79999999999995,4,100.0,Acceso Completo,True,True,[]
28149,Torrejón de la Calzada,6,2641,541,731,716,653,228,76.0,228,255,209,3,"Petirrojo, El Principito, Petirrojo",284,94.66666666666667,284,82,80,2,"Abad y Harija, San José",627,104.5,627,21,106.0,2,"Abad y Harija, San José",589,147.25,589,124,112,1,Miguel Delibes,324.6,0.7024029574861367,False,96.60000000000002,362.6,0.7832322118036403,False,78.60000000000002,871.1999999999999,0.7196969696969697,False,244.19999999999993,560.2,1.0514102106390575,True,0.0,2118.6000000000004,1728,0.8156329651656753,4,1,25.0,False,390.60000000000036,4,100.0,Acceso Completo,True,True,[]
28001,La Acebeda,3,3,1,0,2,0,33,11.0,33,38,37,2,"Montejo de la Sierra, Villavieja de Lozoya",92,30.666666666666668,92,22,22,1,Peñalta,208,34.666666666666664,208,2,30.333333333333332,1,Peñalta,96,24.0,96,1,0,1,Peñalta,0.6,55.0,True,0.0,0.4,230.0,True,0.0,0.8,260.0,True,0.0,1.2,80.0,True,0.0,3.0,429,143.0,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28003,Alameda del Valle,5,42,11,11,10,10,31,10.333333333333334,31,31,28,2,"Rascafría, Lozoya",157,52.333333333333336,157,45,45,3,"Enrique de Mesa, CRA de Lozoya, Vicente Aleixandre",384,64.0,384,8,49.333333333333336,3,"Enrique de Mesa, CRA de Lozoya, Vicente Aleixandre",198,49.5,198,12,12,1,Vicente Aleixandre,6.6,4.696969696969697,True,0.0,6.6000000000000005,23.787878787878785,True,0.0,12.8,30.0,True,0.0,8.0,24.75,True,0.0,34.0,770,22.647058823529413,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28011,Ambite,3,118,25,33,30,30,13,4.333333333333333,13,10,10,1,Río Tajuña,224,74.66666666666666,224,64,62,2,"Juan de Goyeneche, CRA Vega de Tajuña",493,82.16666666666667,493,18,78.33333333333333,2,"Juan de Goyeneche, CRA Vega de Tajuña",211,52.75,211,9,3,1,Juan de Goyeneche,15.0,0.8666666666666667,False,2.0,16.6,13.493975903614457,True,0.0,38.4,12.838541666666668,True,0.0,24.0,8.791666666666666,True,0.0,94.0,941,10.01063829787234,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28094,Navalafuente,6,387,75,115,108,89,0,0.0,0,0,0,0,Ninguno,389,129.66666666666666,389,101,100,5,"Nº1 Navalafuente, Montelindo, Puerta de la Sierra, Alejandro Rubio, CRA Cabanillas de la Sierra",836,139.33333333333334,836,5,117.0,5,"Nº1 Navalafuente, Montelindo, Puerta de la Sierra, Alejandro Rubio, CRA Cabanillas de la Sierra",339,84.75,339,53,45,2,"Puerta de la Sierra, Luis García Berlanga",45.0,0.0,False,45.0,53.0,7.339622641509434,True,0.0,135.2,6.183431952662723,True,0.0,82.6,4.1041162227602905,True,0.0,315.79999999999995,1564,4.952501583280558,4,3,75.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28056,Fresnedillas de la Oliva,2,420,92,99,131,98,0,0.0,0,0,0,0,Ninguno,57,19.0,57,9,9,1,San Bartolomé,123,20.5,123,2,19.0,1,San Bartolomé,210,52.5,210,45,45,1,Sabino Fernández Campo,55.2,0.0,False,55.2,56.599999999999994,1.0070671378091873,True,0.0,131.6,0.9346504559270518,False,8.599999999999994,98.19999999999999,2.138492871690428,True,0.0,341.59999999999997,390,1.1416861826697893,4,2,50.0,False,0.0,3,75.0,Acceso Bueno,True,True,['infantil_i_ciclo']
28028,Bustarviejo,6,570,87,148,191,144,31,10.333333333333334,31,27,25,1,Bustarviejo,255,85.0,255,80,79,3,"Montelindo, Vicente Aleixandre, Puerta de la Sierra",570,95.0,570,10,81.33333333333333,3,"Montelindo, Vicente Aleixandre, Puerta de la Sierra",1080,270.0,1080,168,158,4,"De la Cabrera, Vicente Aleixandre, Puerta de la Sierra, Luis García Berlanga",52.2,0.5938697318007663,False,21.200000000000003,64.4,3.9596273291925463,True,0.0,194.8,2.9260780287474333,True,0.0,143.4,7.531380753138075,True,0.0,454.80000000000007,1936,4.256816182937555,4,3,75.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28017,Batres,5,382,64,93,100,125,216,72.0,216,225,211,3,"Pasemisí, Luna Lunera, El Trébol",23,7.666666666666667,23,8,8,1,Manuel José Quintana,45,7.5,45,4,11.666666666666668,1,Manuel José Quintana,641,160.25,641,138,121,1,Gabriela Mistral,38.4,5.625,True,0.0,44.2,0.5203619909502262,False,21.200000000000003,114.4,0.39335664335664333,False,69.4,85.0,7.541176470588235,True,0.0,282.0,925,3.280141843971631,4,2,50.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
28155,Valdaracete,3,108,21,20,28,39,14,4.666666666666667,14,12,11,1,Arco Iris,71,23.666666666666668,71,10,10,1,CRA los Olivos,151,25.166666666666668,151,3,23.666666666666668,1,CRA los Olivos,601,150.25,601,134,134,1,Villarejo de Salvanés,12.6,1.1111111111111112,True,0.0,12.4,5.725806451612903,True,0.0,27.2,5.551470588235294,True,0.0,24.6,24.43089430894309,True,0.0,76.80000000000001,837,10.898437499999998,4,4,100.0,True,0.0,4,100.0,Acceso Completo,True,True,[]
28036,Casarrubuelos,6,1008,179,247,299,283,97,32.333333333333336,97,92,91,3,"Casarrubuelos Nº 2, Casarrubuelos Nº 1, Nicolás Guillén",111,37.0,111,25,25,1,Tomé y Orgaz,226,37.666666666666664,226,5,37.0,1,Tomé y Orgaz,1179,294.75,1179,279,254,2,"Sor Juana de la Cruz, Miguel Delibes",107.4,0.9031657355679702,False,10.400000000000006,121.0,0.9173553719008265,False,10.0,317.2,0.712484237074401,False,91.19999999999999,236.0,4.995762711864407,True,0.0,781.6,1613,2.063715455475947,4,1,25.0,False,0.0,4,100.0,Acceso Completo,True,True,[]
