education_center_id;cycle;analysis_year;infant_transitions;max_infant_ii_places;max_enrolled;max_admitted;max_total_students;max_year;target_year_enrolled;estimated_places;applications_submitted;applications_admitted;applications_admitted_corrected;occupancy_rate;demand_ratio;admission_capacity_ratio;admission_efficiency;is_active
28042851;infantil_ii_ciclo;2022-2023;0;0;208;39;208;2021-2022;194;69.33333333333333;43;43;43;0.9326923076923077;0.6201923076923077;0.6201923076923077;1.0;1
28042851;primaria;2022-2023;64.66666666666667;69.33333333333333;403;2;403;2023-2024;398;67.16666666666667;5;4;68.66666666666667;0.9875930521091811;0.07444168734491315;1.022332506203474;0.8;1
28045128;infantil_ii_ciclo;2022-2023;0;0;89;23;89;2020-2021;67;29.666666666666668;15;13;13;0.7528089887640449;0.5056179775280899;0.4382022471910112;0.8666666666666667;1
28045128;primaria;2022-2023;22.333333333333332;29.666666666666668;272;3;272;2020-2021;234;45.333333333333336;6;6;28.333333333333332;0.8602941176470589;0.1323529411764706;0.6249999999999999;1.0;1
28010606;infantil_ii_ciclo;2022-2023;0;0;133;44;133;2020-2021;128;44.333333333333336;47;46;46;0.9624060150375939;1.0601503759398496;1.037593984962406;0.9787234042553191;1
28010606;primaria;2022-2023;42.666666666666664;44.333333333333336;282;6;282;2022-2023;282;47.0;9;6;48.666666666666664;1.0;0.19148936170212766;1.0354609929078014;0.6666666666666666;1
28060245;infantil_ii_ciclo;2022-2023;0;0;233;38;233;2021-2022;202;77.66666666666667;44;43;43;0.8669527896995708;0.5665236051502146;0.5536480686695279;0.9772727272727273;1
28060245;primaria;2022-2023;67.33333333333333;77.66666666666667;592;0;592;2020-2021;545;98.66666666666667;24;9;76.33333333333333;0.9206081081081081;0.24324324324324323;0.7736486486486486;0.375;1
28020961;eso;2022-2023;0;0;481;66;481;2024-2025;435;120.25;117;70;70;0.9043659043659044;0.972972972972973;0.5821205821205822;0.5982905982905983;1
28024848;infantil_ii_ciclo;2022-2023;0;0;50;24;50;2020-2021;38;16.666666666666668;8;8;8;0.76;0.48;0.48;1.0;1
28024848;primaria;2022-2023;12.666666666666666;16.666666666666668;126;6;126;2023-2024;124;21.0;6;6;18.666666666666664;0.9841269841269841;0.2857142857142857;0.8888888888888887;1.0;1
28068116;infantil_i_ciclo;2022-2023;0;0;175;166;175;2021-2022;174;58.333333333333336;239;155;155;0.9942857142857143;4.097142857142857;2.657142857142857;0.6485355648535565;1
28070196;infantil_i_ciclo;2022-2023;0;0;139;143;139;2021-2022;133;46.333333333333336;152;133;133;0.9568345323741008;3.2805755395683454;2.870503597122302;0.875;1
28047605;infantil_i_ciclo;2022-2023;0;0;125;126;125;2021-2022;118;41.666666666666664;125;119;119;0.944;3.0;2.8560000000000003;0.952;1
28037508;infantil_ii_ciclo;2022-2023;0;0;97;26;97;2020-2021;72;32.333333333333336;27;19;19;0.7422680412371134;0.8350515463917525;0.5876288659793814;0.7037037037037037;1
28037508;primaria;2022-2023;24.0;32.333333333333336;211;4;211;2022-2023;211;35.166666666666664;6;4;28.0;1.0;0.17061611374407584;0.7962085308056872;0.6666666666666666;1
28026006;infantil_ii_ciclo;2022-2023;0;0;72;23;72;2021-2022;69;24.0;16;15;15;0.9583333333333334;0.6666666666666666;0.625;0.9375;1
28026006;primaria;2022-2023;23.0;24.0;231;3;231;2022-2023;231;38.5;10;3;26.0;1.0;0.2597402597402597;0.6753246753246753;0.3;1
28030976;eso;2022-2023;0;0;503;110;503;2020-2021;493;125.75;217;122;122;0.9801192842942346;1.7256461232604374;0.9701789264413518;0.5622119815668203;1
28006071;infantil_ii_ciclo;2022-2023;0;0;60;16;60;2022-2023;60;20.0;16;16;16;1.0;0.8;0.8;1.0;1
28006071;primaria;2022-2023;20.0;20.0;247;12;247;2020-2021;215;41.166666666666664;4;4;24.0;0.8704453441295547;0.09716599190283401;0.5829959514170041;1.0;1
28038616;eso;2022-2023;0;0;426;93;426;2020-2021;379;106.5;69;65;65;0.8896713615023474;0.647887323943662;0.6103286384976526;0.9420289855072463;1
28045165;infantil_ii_ciclo;2022-2023;0;0;151;50;151;2020-2021;140;50.333333333333336;63;38;38;0.9271523178807947;1.2516556291390728;0.7549668874172185;0.6031746031746031;1
28045165;primaria;2022-2023;46.666666666666664;50.333333333333336;308;3;308;2020-2021;303;51.333333333333336;23;2;48.666666666666664;0.9837662337662337;0.44805194805194803;0.9480519480519479;0.08695652173913043;1
28032341;infantil_ii_ciclo;2022-2023;0;0;148;51;148;2020-2021;136;49.333333333333336;42;39;39;0.918918918918919;0.8513513513513513;0.7905405405405405;0.9285714285714286;1
28032341;primaria;2022-2023;45.333333333333336;49.333333333333336;382;8;382;2020-2021;344;63.666666666666664;8;3;48.333333333333336;0.900523560209424;0.1256544502617801;0.7591623036649215;0.375;1
28023637;infantil_ii_ciclo;2022-2023;0;0;66;32;66;2021-2022;59;22.0;17;14;14;0.8939393939393939;0.7727272727272727;0.6363636363636364;0.8235294117647058;1
28023637;primaria;2022-2023;19.666666666666668;22.0;175;3;175;2020-2021;147;29.166666666666668;2;2;21.666666666666668;0.84;0.06857142857142857;0.7428571428571429;1.0;1
28058640;eso;2022-2023;0;0;492;122;492;2020-2021;415;123.0;71;64;64;0.8434959349593496;0.5772357723577236;0.5203252032520326;0.9014084507042254;1
28006159;infantil_ii_ciclo;2022-2023;0;0;169;39;169;2024-2025;136;56.333333333333336;40;32;32;0.8047337278106509;0.7100591715976331;0.5680473372781065;0.8;1
28006159;primaria;2022-2023;45.333333333333336;56.333333333333336;420;9;420;2024-2025;417;70.0;27;20;65.33333333333334;0.9928571428571429;0.38571428571428573;0.9333333333333335;0.7407407407407407;1
28043740;infantil_i_ciclo;2022-2023;0;0;97;99;97;2023-2024;94;32.333333333333336;107;101;101;0.9690721649484536;3.3092783505154637;3.123711340206185;0.9439252336448598;1
28057738;infantil_i_ciclo;2022-2023;0;0;74;75;74;2022-2023;74;24.666666666666668;81;75;75;1.0;3.2837837837837838;3.0405405405405403;0.9259259259259259;1
28005350;infantil_ii_ciclo;2022-2023;0;0;150;29;150;2020-2021;131;50.0;29;28;28;0.8733333333333333;0.58;0.56;0.9655172413793104;1
28005350;primaria;2022-2023;43.666666666666664;50.0;305;2;305;2021-2022;305;50.833333333333336;9;0;43.666666666666664;1.0;0.17704918032786884;0.8590163934426228;0.0;1
28024125;infantil_i_ciclo;2022-2023;0;0;42;34;42;2024-2025;0;14.0;0;0;0;0.0;0.0;0.0;0.0;1
28024125;infantil_ii_ciclo;2022-2023;0;0;86;31;86;2022-2023;86;28.666666666666668;31;31;31;1.0;1.0813953488372092;1.0813953488372092;1.0;1
28024125;primaria;2022-2023;28.666666666666668;28.666666666666668;257;16;257;2020-2021;218;42.833333333333336;7;4;32.66666666666667;0.8482490272373541;0.16342412451361868;0.7626459143968872;0.5714285714285714;1
28038331;infantil_ii_ciclo;2022-2023;0;0;65;16;65;2021-2022;61;21.666666666666668;19;14;14;0.9384615384615385;0.8769230769230769;0.6461538461538461;0.7368421052631579;1
28038331;primaria;2022-2023;20.333333333333332;21.666666666666668;150;3;150;2024-2025;144;25.0;9;2;22.333333333333332;0.96;0.36;0.8933333333333333;0.2222222222222222;1
28002609;infantil_ii_ciclo;2022-2023;0;0;141;48;141;2020-2021;129;47.0;33;32;32;0.9148936170212766;0.7021276595744681;0.6808510638297872;0.9696969696969697;1
28002609;primaria;2022-2023;43.0;47.0;437;4;437;2020-2021;382;72.83333333333333;4;2;45.0;0.8741418764302059;0.054919908466819226;0.6178489702517163;0.5;1
28080475;infantil_ii_ciclo;2022-2023;0;0;121;35;121;2023-2024;57;40.333333333333336;12;12;12;0.47107438016528924;0.2975206611570248;0.2975206611570248;1.0;1
28080475;primaria;2022-2023;19.0;40.333333333333336;45;0;45;2024-2025;0;7.5;0;0;19.0;0.0;0.0;2.533333333333333;0.0;1
28024836;infantil_ii_ciclo;2022-2023;0;0;68;27;68;2021-2022;67;22.666666666666668;16;16;16;0.9852941176470589;0.7058823529411764;0.7058823529411764;1.0;1
28024836;primaria;2022-2023;22.333333333333332;22.666666666666668;170;0;170;2024-2025;166;28.333333333333332;0;0;22.333333333333332;0.9764705882352941;0.0;0.788235294117647;0.0;1
28004059;eso;2022-2023;0;0;862;169;862;2022-2023;862;215.5;273;169;169;1.0;1.2668213457076567;0.7842227378190255;0.6190476190476191;1
28074025;infantil_i_ciclo;2022-2023;0;0;117;100;117;2021-2022;110;39.0;113;106;106;0.9401709401709402;2.8974358974358974;2.717948717948718;0.9380530973451328;1
28050380;infantil_i_ciclo;2022-2023;0;0;40;36;40;2024-2025;30;13.333333333333334;33;22;22;0.75;2.475;1.65;0.6666666666666666;1
28050380;infantil_ii_ciclo;2022-2023;0;0;88;29;88;2020-2021;82;29.333333333333332;30;23;23;0.9318181818181818;1.0227272727272727;0.7840909090909092;0.7666666666666667;1
28050380;primaria;2022-2023;27.333333333333332;29.333333333333332;261;10;261;2020-2021;243;43.5;8;3;30.333333333333332;0.9310344827586207;0.1839080459770115;0.6973180076628352;0.375;1
28049432;infantil_ii_ciclo;2022-2023;0;0;125;23;125;2021-2022;121;41.666666666666664;33;33;33;0.968;0.792;0.792;1.0;1
28049432;primaria;2022-2023;40.333333333333336;41.666666666666664;294;4;294;2020-2021;274;49.0;4;2;42.333333333333336;0.9319727891156463;0.08163265306122448;0.8639455782312926;0.5;1
28057210;eso;2022-2023;0;0;548;130;548;2021-2022;548;137.0;132;116;116;1.0;0.9635036496350365;0.8467153284671532;0.8787878787878788;1
28077312;infantil_i_ciclo;2022-2023;0;0;63;68;63;2022-2023;63;21.0;72;68;68;1.0;3.4285714285714284;3.238095238095238;0.9444444444444444;1
28025816;infantil_ii_ciclo;2022-2023;0;0;147;51;147;2020-2021;137;49.0;46;40;40;0.9319727891156463;0.9387755102040817;0.8163265306122449;0.8695652173913043;1
28025816;primaria;2022-2023;45.666666666666664;49.0;324;1;324;2020-2021;305;54.0;6;1;46.666666666666664;0.941358024691358;0.1111111111111111;0.8641975308641975;0.16666666666666666;1
28021124;infantil_ii_ciclo;2022-2023;0;0;101;36;101;2020-2021;65;33.666666666666664;25;23;23;0.6435643564356436;0.7425742574257427;0.6831683168316832;0.92;1
28021124;primaria;2022-2023;21.666666666666668;33.666666666666664;211;2;211;2022-2023;211;35.166666666666664;2;2;23.666666666666668;1.0;0.05687203791469195;0.6729857819905214;1.0;1
28070263;infantil_i_ciclo;2022-2023;0;0;191;175;191;2021-2022;189;63.666666666666664;227;164;164;0.9895287958115183;3.5654450261780104;2.5759162303664924;0.7224669603524229;1
28057180;eso;2022-2023;0;0;700;158;700;2023-2024;697;175.0;280;145;145;0.9957142857142857;1.6;0.8285714285714286;0.5178571428571429;1
28040684;eso;2022-2023;0;0;393;83;393;2022-2023;393;98.25;86;83;83;1.0;0.8753180661577609;0.8447837150127226;0.9651162790697675;1
28070238;infantil_i_ciclo;2022-2023;0;0;115;96;115;2023-2024;114;38.333333333333336;144;106;106;0.991304347826087;3.7565217391304344;2.765217391304348;0.7361111111111112;1
28047691;infantil_i_ciclo;2022-2023;0;0;72;74;72;2024-2025;67;24.0;223;68;68;0.9305555555555556;9.291666666666666;2.8333333333333335;0.30493273542600896;1
28047150;infantil_i_ciclo;2022-2023;0;0;29;35;29;2021-2022;15;9.666666666666666;21;17;17;0.5172413793103449;2.1724137931034484;1.7586206896551726;0.8095238095238095;1
28042620;eso;2022-2023;0;0;405;54;405;2022-2023;405;101.25;68;54;54;1.0;0.671604938271605;0.5333333333333333;0.7941176470588235;1
28074256;infantil_ii_ciclo;2022-2023;0;0;298;98;298;2021-2022;285;99.33333333333333;117;84;84;0.9563758389261745;1.1778523489932886;0.8456375838926175;0.717948717948718;1
28074256;primaria;2022-2023;95.0;99.33333333333333;680;0;680;2023-2024;677;113.33333333333333;27;0;95.0;0.9955882352941177;0.23823529411764707;0.8382352941176471;0.0;1
28074256;eso;2022-2023;0;0;123;0;123;2024-2025;0;30.75;0;0;0;0.0;0.0;0.0;0.0;1
28058196;infantil_i_ciclo;2022-2023;0;0;91;94;91;2021-2022;87;30.333333333333332;116;91;91;0.9560439560439561;3.8241758241758244;3.0;0.7844827586206896;1
28000315;infantil_ii_ciclo;2022-2023;0;0;86;28;86;2021-2022;77;28.666666666666668;14;14;14;0.8953488372093024;0.4883720930232558;0.4883720930232558;1.0;1
28000315;primaria;2022-2023;25.666666666666668;28.666666666666668;270;6;270;2022-2023;270;45.0;9;6;31.666666666666668;1.0;0.2;0.7037037037037037;0.6666666666666666;1
28006354;infantil_ii_ciclo;2022-2023;0;0;50;11;50;2023-2024;46;16.666666666666668;13;13;13;0.92;0.7799999999999999;0.7799999999999999;1.0;1
28006354;primaria;2022-2023;15.333333333333334;16.666666666666668;124;3;124;2022-2023;124;20.666666666666668;3;3;18.333333333333336;1.0;0.14516129032258063;0.8870967741935485;1.0;1
28075510;eso;2022-2023;0;0;612;148;612;2020-2021;505;153.0;128;92;92;0.8251633986928104;0.8366013071895425;0.6013071895424836;0.71875;1
28005571;infantil_ii_ciclo;2022-2023;0;0;58;18;58;2020-2021;50;19.333333333333332;19;19;19;0.8620689655172413;0.9827586206896552;0.9827586206896552;1.0;1
28005571;primaria;2022-2023;16.666666666666668;19.333333333333332;124;5;124;2022-2023;124;20.666666666666668;5;5;21.666666666666668;1.0;0.24193548387096772;1.0483870967741935;1.0;1
28047253;infantil_i_ciclo;2022-2023;0;0;62;63;62;2023-2024;47;20.666666666666668;49;49;49;0.7580645161290323;2.3709677419354835;2.3709677419354835;1.0;1
28035512;infantil_ii_ciclo;2022-2023;0;0;133;28;133;2022-2023;133;44.333333333333336;30;28;28;1.0;0.6766917293233082;0.631578947368421;0.9333333333333333;1
28035512;primaria;2022-2023;44.333333333333336;44.333333333333336;318;1;318;2024-2025;302;53.0;16;3;47.333333333333336;0.949685534591195;0.3018867924528302;0.8930817610062893;0.1875;1
28038896;eso;2022-2023;0;0;595;121;595;2023-2024;557;148.75;158;130;130;0.9361344537815126;1.0621848739495798;0.8739495798319328;0.8227848101265823;1
28020533;infantil_ii_ciclo;2022-2023;0;0;134;43;134;2020-2021;113;44.666666666666664;34;34;34;0.8432835820895522;0.7611940298507464;0.7611940298507464;1.0;1
28020533;primaria;2022-2023;37.666666666666664;44.666666666666664;303;3;303;2020-2021;285;50.5;9;6;43.666666666666664;0.9405940594059405;0.1782178217821782;0.8646864686468646;0.6666666666666666;1
28001991;infantil_ii_ciclo;2022-2023;0;0;73;26;73;2020-2021;52;24.333333333333332;10;10;10;0.7123287671232876;0.4109589041095891;0.4109589041095891;1.0;1
28001991;primaria;2022-2023;17.333333333333332;24.333333333333332;173;4;173;2024-2025;153;28.833333333333332;2;2;19.333333333333332;0.884393063583815;0.06936416184971099;0.6705202312138728;1.0;1
28038471;infantil_ii_ciclo;2022-2023;0;0;73;21;73;2021-2022;71;24.333333333333332;13;13;13;0.9726027397260274;0.5342465753424658;0.5342465753424658;1.0;1
28038471;primaria;2022-2023;23.666666666666668;24.333333333333332;153;1;153;2023-2024;149;25.5;8;0;23.666666666666668;0.9738562091503268;0.3137254901960784;0.9281045751633987;0.0;1
28072417;infantil_i_ciclo;2022-2023;0;0;185;169;185;2020-2021;182;61.666666666666664;233;169;169;0.9837837837837838;3.7783783783783784;2.7405405405405405;0.7253218884120172;1
28063911;infantil_i_ciclo;2022-2023;0;0;40;41;40;2024-2025;32;13.333333333333334;39;29;29;0.8;2.925;2.175;0.7435897435897436;1
28063911;infantil_ii_ciclo;2022-2023;0;0;101;28;101;2020-2021;65;33.666666666666664;22;22;22;0.6435643564356436;0.6534653465346535;0.6534653465346535;1.0;1
28063911;primaria;2022-2023;21.666666666666668;33.666666666666664;230;5;230;2020-2021;195;38.333333333333336;3;3;24.666666666666668;0.8478260869565217;0.07826086956521738;0.6434782608695652;1.0;1
28039256;infantil_ii_ciclo;2022-2023;0;0;167;43;167;2020-2021;140;55.666666666666664;48;40;40;0.8383233532934131;0.8622754491017964;0.718562874251497;0.8333333333333334;1
28039256;primaria;2022-2023;46.666666666666664;55.666666666666664;333;2;333;2024-2025;323;55.5;16;4;50.666666666666664;0.96996996996997;0.2882882882882883;0.9129129129129129;0.25;1
28043661;infantil_i_ciclo;2022-2023;0;0;98;101;98;2024-2025;74;32.666666666666664;103;74;74;0.7551020408163265;3.153061224489796;2.2653061224489797;0.7184466019417476;1
28043661;infantil_ii_ciclo;2022-2023;0;0;66;3;66;2020-2021;35;22.0;2;2;2;0.5303030303030303;0.09090909090909091;0.09090909090909091;1.0;1
28043922;infantil_i_ciclo;2022-2023;0;0;115;107;115;2021-2022;113;38.333333333333336;169;120;120;0.9826086956521739;4.408695652173913;3.1304347826086953;0.7100591715976331;1
28063817;infantil_ii_ciclo;2022-2023;0;0;73;19;73;2024-2025;65;24.333333333333332;19;18;18;0.8904109589041096;0.7808219178082192;0.7397260273972603;0.9473684210526315;1
28063817;primaria;2022-2023;21.666666666666668;24.333333333333332;144;3;144;2023-2024;144;24.0;1;1;22.666666666666668;1.0;0.041666666666666664;0.9444444444444445;1.0;1
28010862;infantil_i_ciclo;2022-2023;0;0;41;38;41;2024-2025;40;13.666666666666666;40;36;36;0.975609756097561;2.926829268292683;2.6341463414634148;0.9;1
28010862;infantil_ii_ciclo;2022-2023;0;0;119;26;119;2024-2025;72;39.666666666666664;35;18;18;0.6050420168067226;0.8823529411764707;0.45378151260504207;0.5142857142857142;1
28010862;primaria;2022-2023;24.0;39.666666666666664;227;5;227;2024-2025;173;37.833333333333336;5;1;25.0;0.762114537444934;0.13215859030837004;0.6607929515418501;0.2;1
28077211;infantil_ii_ciclo;2022-2023;0;0;224;73;224;2021-2022;210;74.66666666666667;65;58;58;0.9375;0.8705357142857142;0.7767857142857142;0.8923076923076924;1
28077211;primaria;2022-2023;70.0;74.66666666666667;468;1;468;2024-2025;320;78.0;5;2;72.0;0.6837606837606838;0.0641025641025641;0.9230769230769231;0.4;1
28010503;infantil_ii_ciclo;2022-2023;0;0;72;25;72;2021-2022;69;24.0;13;13;13;0.9583333333333334;0.5416666666666666;0.5416666666666666;1.0;1
28010503;primaria;2022-2023;23.0;24.0;224;9;224;2020-2021;188;37.333333333333336;15;3;26.0;0.8392857142857143;0.40178571428571425;0.6964285714285714;0.2;1
28047083;infantil_i_ciclo;2022-2023;0;0;36;38;36;2021-2022;34;12.0;36;36;36;0.9444444444444444;3.0;3.0;1.0;1
28000856;infantil_ii_ciclo;2022-2023;0;0;142;46;142;2020-2021;128;47.333333333333336;42;41;41;0.9014084507042254;0.8873239436619718;0.8661971830985915;0.9761904761904762;1
28000856;primaria;2022-2023;42.666666666666664;47.333333333333336;313;3;313;2023-2024;312;52.166666666666664;10;1;43.666666666666664;0.9968051118210862;0.1916932907348243;0.8370607028753994;0.1;1
28047770;infantil_i_ciclo;2022-2023;0;0;84;95;84;2021-2022;83;28.0;85;84;84;0.9880952380952381;3.0357142857142856;3.0;0.9882352941176471;1
28002968;infantil_i_ciclo;2022-2023;0;0;41;26;41;2023-2024;0;13.666666666666666;0;0;0;0.0;0.0;0.0;0.0;1
28002968;infantil_ii_ciclo;2022-2023;0;0;89;18;89;2022-2023;89;29.666666666666668;20;18;18;1.0;0.6741573033707865;0.6067415730337078;0.9;1
28002968;primaria;2022-2023;29.666666666666668;29.666666666666668;338;8;338;2024-2025;268;56.333333333333336;5;5;34.66666666666667;0.7928994082840237;0.08875739644970414;0.6153846153846154;1.0;1
28060634;infantil_i_ciclo;2022-2023;0;0;115;112;115;2024-2025;114;38.333333333333336;120;113;113;0.991304347826087;3.1304347826086953;2.9478260869565216;0.9416666666666667;1
28018401;infantil_ii_ciclo;2022-2023;0;0;135;51;135;2020-2021;127;45.0;39;35;35;0.9407407407407408;0.8666666666666667;0.7777777777777778;0.8974358974358975;1
28018401;primaria;2022-2023;42.333333333333336;45.0;300;1;300;2023-2024;295;50.0;12;5;47.333333333333336;0.9833333333333333;0.24;0.9466666666666668;0.4166666666666667;1
28021550;eso;2022-2023;0;0;493;106;493;2024-2025;482;123.25;111;93;93;0.9776876267748479;0.9006085192697769;0.7545638945233266;0.8378378378378378;1
28079394;eso;2022-2023;0;0;453;101;453;2023-2024;413;113.25;131;111;111;0.9116997792494481;1.1567328918322295;0.9801324503311258;0.8473282442748091;1
28030186;eso;2022-2023;0;0;284;60;284;2024-2025;255;71.0;76;60;60;0.897887323943662;1.0704225352112675;0.8450704225352113;0.7894736842105263;1
28050562;eso;2022-2023;0;0;698;199;698;2021-2022;639;174.5;133;127;127;0.9154727793696275;0.7621776504297995;0.7277936962750716;0.9548872180451128;1
28043387;infantil_i_ciclo;2022-2023;0;0;41;44;41;2024-2025;38;13.666666666666666;32;27;27;0.926829268292683;2.3414634146341466;1.975609756097561;0.84375;1
28043387;infantil_ii_ciclo;2022-2023;0;0;118;20;118;2024-2025;74;39.333333333333336;22;21;21;0.6271186440677966;0.559322033898305;0.5338983050847458;0.9545454545454546;1
28043387;primaria;2022-2023;24.666666666666668;39.333333333333336;194;5;194;2023-2024;182;32.333333333333336;5;3;27.666666666666668;0.9381443298969072;0.15463917525773194;0.8556701030927835;0.6;1
28030836;infantil_ii_ciclo;2022-2023;0;0;148;45;148;2020-2021;121;49.333333333333336;30;30;30;0.8175675675675675;0.6081081081081081;0.6081081081081081;1.0;1
28030836;primaria;2022-2023;40.333333333333336;49.333333333333336;290;1;290;2022-2023;290;48.333333333333336;2;1;41.333333333333336;1.0;0.041379310344827586;0.8551724137931035;0.5;1
